,Code,Name,Orig Code,Ensemble,Trans Type,Peak Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak Time,Trop Begin Time,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,Genesis Time,Genesis SLP,Genesis Lon,Genesis Lat,Final Time,Final SLP,Final Lon,Final Lat,Trop Begin SLP,Trop Begin Lon,Trop Begin Lat,ET Begin Time,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete Time,ET Complete SLP,ET Complete Lon,ET Complete Lat
59,TC216001,Rayan,1466,B,2,2160-04-25 06:00:00,932.34,-95.16,26.06,2160-04-25 06:00:00,2160-04-20 18:00:00,932.34,-95.16,26.06,2160-04-19 06:00:00,1008.53,-95.99,25.11,2160-05-04 06:00:00,993.15,-72.25,53.5,1008.97,-92.82,27.85,2160-05-02 18:00:00,992.36,-65.05,41.49,2160-05-02 18:00:00,992.36,-65.05,41.49
60,TC216003,Tijjani,1480,B,2,2160-09-21 12:00:00,937.28,-49.5,40.21,2160-09-20 18:00:00,2160-09-11 00:00:00,961.53,-51.62,37.02,2160-09-09 12:00:00,1007.87,-23.32,10.64,2160-09-23 06:00:00,955.39,-37.88,57.18,1006.24,-28.44,13.74,2160-09-21 06:00:00,943.07,-50.06,38.99,2160-09-23 06:00:00,955.39,-37.88,57.18
61,TC216004,Yui,1482,B,2,2160-10-02 00:00:00,912.78,-66.6,23.39,2160-10-02 00:00:00,2160-09-25 12:00:00,912.78,-66.6,23.39,2160-09-25 12:00:00,1007.44,-33.04,14.19,2160-10-09 12:00:00,990.26,-59.75,48.75,1007.44,-33.04,14.19,2160-10-06 00:00:00,927.55,-75.09,33.55,2160-10-09 06:00:00,989.37,-61.89,45.57
62,TC216105,Geoffrey,1526,B,2,2161-09-28 12:00:00,902.08,-76.81,29.49,2161-09-28 06:00:00,2161-09-12 12:00:00,908.39,-77.72,28.14,2161-09-12 00:00:00,1010.28,-22.62,15.69,2161-10-01 06:00:00,974.7,-50.19,54.51,1008.73,-24.45,16.8,2161-09-28 12:00:00,902.08,-76.81,29.49,2161-09-30 12:00:00,970.65,-60.52,46.98
63,TC216107,Joshua,1529,B,2,2161-09-26 00:00:00,905.41,-58.22,30.8,2161-09-26 00:00:00,2161-09-16 06:00:00,905.41,-58.22,30.8,2161-09-15 06:00:00,1005.54,-18.8,15.68,2161-10-01 12:00:00,999.77,-14.6,47.28,986.67,-25.87,15.52,2161-09-29 12:00:00,978.43,-52.02,49.58,2161-09-29 12:00:00,978.43,-52.02,49.58
64,TC216204,Rosita,0070,C,2,2162-06-18 06:00:00,974.95,-89.29,29.78,2162-06-18 06:00:00,2162-06-12 06:00:00,974.95,-89.29,29.78,2162-06-12 06:00:00,1008.05,-82.3,16.98,2162-06-23 12:00:00,1010.07,-47.66,47.83,1008.05,-82.3,16.98,2162-06-21 00:00:00,990.1,-73.41,41.6,2162-06-22 00:00:00,998.45,-64.72,40.48
65,TC216303,Blaise,0130,C,2,2163-09-04 00:00:00,907.51,-65.89,32.08,2163-09-03 12:00:00,2163-08-25 18:00:00,913.12,-67.65,29.01,2163-08-24 18:00:00,1006.27,-29.08,12.81,2163-09-10 00:00:00,1009.71,-12.75,47.5,1002.12,-33.6,15.75,2163-09-04 00:00:00,907.51,-65.89,32.08,2163-09-06 18:00:00,978.2,-47.97,49.09
66,TC216406,Emiliano,0193,C,2,2164-09-09 06:00:00,942.61,-51.35,30.06,2164-09-09 06:00:00,2164-09-01 12:00:00,942.61,-51.35,30.06,2164-08-31 12:00:00,1009.74,-28.23,16.33,2164-09-14 00:00:00,967.42,-23.82,58.41,1006.95,-34.3,15.46,2164-09-13 00:00:00,967.35,-40.73,45.27,2164-09-14 00:00:00,967.42,-23.82,58.41
67,TC216508,Manfred,0242,C,2,2165-10-08 18:00:00,976.51,-60.03,43.51,2165-10-07 12:00:00,2165-10-04 18:00:00,985.2,-58.34,33.95,2165-10-04 18:00:00,1009.91,-54.55,24.88,2165-10-10 00:00:00,993.05,-44.88,57.0,1009.91,-54.55,24.88,2165-10-08 00:00:00,987.5,-60.25,37.37,2165-10-09 12:00:00,993.38,-53.32,51.03
68,TC216605,Rodri,0298,C,2,2166-10-27 00:00:00,979.31,-31.26,43.13,2166-10-27 00:00:00,2166-10-25 00:00:00,979.31,-31.26,43.13,2166-10-21 18:00:00,1010.19,-47.36,30.39,2166-10-29 06:00:00,1003.91,-8.0,38.25,992.85,-38.07,34.2,2166-10-28 18:00:00,991.2,-13.85,38.82,2166-10-28 18:00:00,991.2,-13.85,38.82
69,TC216607,Victor,0302,C,2,2166-11-25 06:00:00,964.9,-64.82,30.64,2166-11-25 06:00:00,2166-11-21 18:00:00,964.9,-64.82,30.64,2166-11-19 00:00:00,1008.55,-77.39,29.68,2166-11-28 18:00:00,1004.05,-42.75,42.0,985.57,-62.91,34.57,2166-11-27 12:00:00,998.32,-56.24,37.67,2166-11-27 18:00:00,1000.25,-53.75,38.75
70,TC216706,Evelyn,0333,C,2,2167-11-01 00:00:00,915.69,-49.62,41.55,2167-10-31 18:00:00,2167-10-26 12:00:00,916.91,-51.52,38.47,2167-10-26 06:00:00,1010.58,-63.33,23.29,2167-11-03 06:00:00,990.23,-62.0,46.0,1009.16,-63.3,24.18,2167-11-01 00:00:00,915.69,-49.62,41.55,2167-11-01 18:00:00,945.33,-55.81,50.29
71,TC216803,Jack,0354,C,2,2168-04-26 06:00:00,983.3,-49.95,42.02,2168-04-25 18:00:00,2168-04-22 06:00:00,988.78,-55.43,36.09,2168-04-22 06:00:00,1008.73,-72.6,24.07,2168-04-27 00:00:00,992.81,-38.25,54.0,1008.73,-72.6,24.07,2168-04-26 00:00:00,987.07,-52.92,38.54,2168-04-26 06:00:00,983.3,-49.95,42.02
72,TC216805,Kyan,0365,C,2,2168-09-11 06:00:00,930.44,-55.23,26.02,2168-09-11 06:00:00,2168-09-04 12:00:00,930.44,-55.23,26.02,2168-09-03 12:00:00,1008.61,-32.3,13.71,2168-09-16 18:00:00,1009.73,-14.25,50.25,1008.53,-36.49,14.33,2168-09-14 06:00:00,955.49,-54.33,40.94,2168-09-15 12:00:00,994.97,-39.69,49.13
73,TC216902,Rachel,0417,C,2,2169-09-24 18:00:00,931.98,-58.48,35.6,2169-09-24 06:00:00,2169-09-17 12:00:00,936.58,-58.45,31.55,2169-09-15 06:00:00,1007.25,-17.15,16.0,2169-09-28 12:00:00,992.8,-2.75,51.75,1008.07,-29.86,16.46,2169-09-24 18:00:00,931.98,-58.48,35.6,2169-09-26 06:00:00,978.28,-43.77,54.25
74,TC217005,Brenda,0481,C,2,2170-10-24 06:00:00,959.67,-59.3,46.6,2170-10-23 06:00:00,2170-10-19 12:00:00,988.24,-61.33,36.62,2170-10-19 12:00:00,1002.21,-52.04,27.49,2170-10-26 06:00:00,990.15,-51.78,58.22,1002.21,-52.04,27.49,2170-10-23 12:00:00,982.38,-61.1,38.09,2170-10-24 18:00:00,978.31,-56.34,51.54
75,TC217106,Gwyneth,0532,C,2,2171-10-03 18:00:00,940.03,-77.4,31.94,2171-10-03 18:00:00,2171-09-20 18:00:00,940.03,-77.4,31.94,2171-09-20 06:00:00,1008.88,-30.16,10.9,2171-10-06 00:00:00,987.06,-56.0,52.25,1008.24,-34.21,10.95,2171-10-04 18:00:00,954.84,-72.83,37.87,2171-10-05 12:00:00,972.71,-64.21,44.31
76,TC217204,Kelechi,0572,C,2,2172-09-11 00:00:00,959.77,-68.56,27.56,2172-09-11 00:00:00,2172-09-04 00:00:00,959.77,-68.56,27.56,2172-09-02 12:00:00,1008.82,-25.89,10.42,2172-09-16 18:00:00,990.23,-1.5,55.0,1007.37,-34.14,10.76,2172-09-13 12:00:00,970.16,-61.12,40.45,2172-09-14 18:00:00,994.62,-40.63,46.44
77,TC217206,Micah,0578,C,2,2172-10-27 12:00:00,924.53,-51.87,38.11,2172-10-27 12:00:00,2172-10-22 12:00:00,924.53,-51.87,38.11,2172-10-22 12:00:00,1011.05,-58.7,35.26,2172-10-31 12:00:00,989.19,-42.08,54.92,1011.05,-58.7,35.26,2172-10-29 06:00:00,971.0,-55.94,47.8,2172-10-29 06:00:00,971.0,-55.94,47.8
78,TC217402,Peach,0672,C,2,2174-10-11 00:00:00,937.26,-48.06,30.59,2174-10-11 00:00:00,2174-10-01 12:00:00,937.26,-48.06,30.59,2174-10-01 12:00:00,1009.39,-55.81,18.39,2174-10-22 00:00:00,992.15,-44.25,51.25,1009.39,-55.81,18.39,2174-10-21 06:00:00,985.13,-39.2,44.53,2174-10-21 12:00:00,987.98,-39.96,45.84
79,TC217505,Seldoen,0704,C,2,2175-08-30 00:00:00,927.66,-52.01,22.47,2175-08-30 00:00:00,2175-08-26 06:00:00,927.66,-52.01,22.47,2175-08-25 00:00:00,1007.94,-17.94,11.02,2175-09-06 00:00:00,965.54,-32.88,58.61,998.26,-28.38,12.44,2175-09-03 18:00:00,936.84,-51.43,39.9,2175-09-05 12:00:00,952.9,-36.31,54.55
80,TC217506,Vincent,0705,C,2,2175-09-12 18:00:00,953.56,-44.4,38.25,2175-09-12 18:00:00,2175-08-29 12:00:00,953.56,-44.4,38.25,2175-08-28 12:00:00,1004.95,-14.78,15.39,2175-09-16 06:00:00,1002.32,-14.62,54.46,1003.46,-24.85,14.63,2175-09-15 06:00:00,994.72,-30.97,49.62,2175-09-15 12:00:00,998.93,-27.17,50.76
81,TC217509,Zoe,0710,C,2,2175-10-19 00:00:00,947.4,-30.36,53.03,2175-10-14 06:00:00,2175-10-09 00:00:00,982.44,-76.02,31.0,2175-10-09 00:00:00,1008.19,-80.26,12.38,2175-10-22 00:00:00,973.2,-10.99,54.65,1008.19,-80.26,12.38,2175-10-14 12:00:00,986.86,-75.74,31.88,2175-10-20 12:00:00,963.0,-13.83,56.87
82,TC217602,Bruce,0755,C,2,2176-10-09 18:00:00,936.45,-57.72,36.8,2176-10-09 18:00:00,2176-10-05 18:00:00,936.45,-57.72,36.8,2176-10-05 18:00:00,1012.65,-57.05,31.36,2176-10-11 06:00:00,998.48,-56.25,54.81,1012.65,-57.05,31.36,2176-10-10 12:00:00,952.95,-55.56,44.62,2176-10-11 00:00:00,989.84,-56.08,51.84
83,TC217904,Jeremy,0882,C,2,2179-07-03 12:00:00,965.55,-68.83,38.61,2179-07-03 12:00:00,2179-06-27 00:00:00,965.55,-68.83,38.61,2179-06-27 00:00:00,1009.79,-80.15,29.17,2179-07-07 06:00:00,988.04,-22.0,53.0,1009.79,-80.15,29.17,2179-07-05 06:00:00,981.05,-54.52,43.71,2179-07-05 18:00:00,981.04,-46.58,46.36
84,TC218001,Luigi,0927,C,2,2180-08-27 18:00:00,941.46,-54.18,35.78,2180-08-27 12:00:00,2180-08-22 18:00:00,962.81,-55.24,34.72,2180-08-21 12:00:00,1007.0,-34.42,15.2,2180-09-03 06:00:00,993.89,-7.0,53.0,1003.95,-38.24,17.82,2180-08-27 18:00:00,941.46,-54.18,35.78,2180-09-01 18:00:00,978.76,-17.96,44.38
85,TC218103,Phil,0962,C,2,2181-05-16 06:00:00,955.89,-88.0,29.5,2181-05-16 06:00:00,2181-05-14 06:00:00,955.89,-88.0,29.5,2181-05-12 18:00:00,1004.91,-98.22,25.9,2181-05-23 00:00:00,1006.16,-61.5,45.25,999.71,-93.89,24.31,2181-05-22 06:00:00,1002.55,-63.87,39.79,2181-05-22 12:00:00,1003.53,-62.75,41.5
86,TC218206,Beatrice,1028,C,2,2182-09-18 12:00:00,955.79,-66.37,32.71,2182-09-18 12:00:00,2182-09-10 00:00:00,955.79,-66.37,32.71,2182-09-10 00:00:00,1008.69,-34.21,10.95,2182-09-21 18:00:00,969.34,-31.0,54.25,1008.69,-34.21,10.95,2182-09-19 06:00:00,979.64,-66.49,37.16,2182-09-20 18:00:00,996.94,-53.5,45.7
87,TC218307,Ernest,1090,C,2,2183-11-01 12:00:00,956.58,-65.06,37.66,2183-11-01 12:00:00,2183-10-28 00:00:00,956.58,-65.06,37.66,2183-10-28 00:00:00,1003.89,-70.35,28.26,2183-11-08 18:00:00,991.39,-33.25,53.18,1003.89,-70.35,28.26,2183-11-08 00:00:00,1002.8,-34.02,45.09,2183-11-08 06:00:00,1000.15,-33.37,47.6
88,TC218403,Flavia,1137,C,2,2184-10-02 06:00:00,927.62,-51.23,39.16,2184-09-29 18:00:00,2184-09-23 06:00:00,972.27,-62.67,29.4,2184-09-22 12:00:00,1004.23,-18.41,12.78,2184-10-03 18:00:00,978.49,-38.0,56.85,1002.25,-25.61,12.61,2184-09-30 00:00:00,974.86,-60.12,29.62,2184-10-03 06:00:00,960.01,-43.25,50.34
89,TC218604,Nicole,1229,C,2,2186-09-12 06:00:00,940.7,-58.64,30.36,2186-09-12 06:00:00,2186-09-05 12:00:00,940.7,-58.64,30.36,2186-09-05 12:00:00,1010.22,-35.16,14.09,2186-09-20 06:00:00,969.3,-24.67,60.06,1010.22,-35.16,14.09,2186-09-18 12:00:00,955.05,-50.39,41.52,2186-09-20 00:00:00,968.46,-30.89,57.67
90,TC218704,Audrey,1273,C,2,2187-10-09 00:00:00,967.92,-44.18,43.7,2187-10-09 00:00:00,2187-10-03 18:00:00,967.92,-44.18,43.7,2187-10-03 18:00:00,1012.72,-58.0,27.85,2187-10-10 12:00:00,987.55,-22.89,59.37,1012.72,-58.0,27.85,2187-10-09 18:00:00,972.98,-34.76,49.56,2187-10-10 06:00:00,984.81,-26.7,55.53
91,TC218705,Brandon,1278,C,2,2187-11-11 00:00:00,945.32,-61.25,36.9,2187-11-11 00:00:00,2187-11-06 18:00:00,945.32,-61.25,36.9,2187-11-06 06:00:00,1009.21,-63.84,26.1,2187-11-13 06:00:00,998.6,-22.5,44.75,1004.34,-60.91,25.97,2187-11-11 12:00:00,954.19,-56.49,41.55,2187-11-12 06:00:00,982.83,-42.47,47.53
92,TC218804,David,1330,C,2,2188-10-17 18:00:00,972.27,-29.31,59.4,2188-10-11 12:00:00,2188-10-08 06:00:00,995.51,-66.34,36.98,2188-10-08 06:00:00,1011.65,-69.64,36.72,2188-10-17 18:00:00,972.27,-29.31,59.4,1011.65,-69.64,36.72,2188-10-15 00:00:00,1001.19,-65.9,39.02,2188-10-16 00:00:00,1001.66,-59.1,44.13
93,TC219001,Luke,1405,C,2,2190-02-13 06:00:00,979.77,-32.91,35.03,2190-02-13 06:00:00,2190-02-11 06:00:00,979.77,-32.91,35.03,2190-02-11 06:00:00,989.99,-36.77,36.59,2190-02-16 00:00:00,995.52,-12.06,34.4,989.99,-36.77,36.59,2190-02-14 06:00:00,986.02,-31.87,31.67,2190-02-14 18:00:00,990.2,-26.99,30.76
94,TC219002,Maho,1427,C,2,2190-09-04 18:00:00,935.09,-60.45,39.01,2190-09-01 18:00:00,2190-08-26 12:00:00,943.75,-68.79,26.52,2190-08-25 12:00:00,1011.57,-29.72,16.73,2190-09-08 18:00:00,967.63,-0.36,60.34,1009.57,-34.98,15.75,2190-09-03 12:00:00,942.4,-70.89,33.19,2190-09-06 00:00:00,939.94,-42.18,50.54
95,TC219005,Queenie,1430,C,2,2190-09-19 06:00:00,923.97,-52.9,27.34,2190-09-19 06:00:00,2190-09-10 06:00:00,923.97,-52.9,27.34,2190-09-10 06:00:00,1003.95,-12.82,9.46,2190-10-03 06:00:00,1010.83,-17.25,37.5,1003.95,-12.82,9.46,2190-09-30 06:00:00,1003.13,-29.92,43.14,2190-10-01 00:00:00,1004.07,-26.48,41.59
96,TC219007,Tiffany,1437,C,2,2190-11-13 12:00:00,895.04,-85.66,19.61,2190-11-13 12:00:00,2190-11-04 00:00:00,895.04,-85.66,19.61,2190-11-04 00:00:00,1008.27,-78.43,15.54,2190-11-21 18:00:00,981.68,-25.5,44.75,1008.27,-78.43,15.54,2190-11-17 12:00:00,920.27,-80.08,21.68,2190-11-20 12:00:00,981.25,-49.3,41.08
97,TC219008,William,1439,C,2,2190-11-13 06:00:00,945.86,-57.77,33.12,2190-11-13 06:00:00,2190-11-09 18:00:00,945.86,-57.77,33.12,2190-11-06 18:00:00,1005.86,-65.42,19.69,2190-11-19 06:00:00,969.74,-9.0,52.25,974.82,-54.89,30.65,2190-11-17 06:00:00,978.43,-56.9,37.77,2190-11-18 12:00:00,967.2,-29.04,51.12
98,TC219102,Andy,1474,C,2,2191-09-09 18:00:00,920.35,-56.99,42.19,2191-09-09 06:00:00,2191-08-29 12:00:00,928.44,-61.1,38.09,2191-08-28 12:00:00,1006.19,-26.35,13.81,2191-09-12 12:00:00,968.01,-9.5,52.75,1007.14,-29.89,14.14,2191-09-09 12:00:00,926.25,-59.21,40.19,2191-09-11 00:00:00,984.72,-40.68,50.61
99,TC219103,Bonnie,1476,C,2,2191-09-14 06:00:00,953.21,-58.58,34.69,2191-09-13 18:00:00,2191-09-08 18:00:00,962.29,-60.39,31.46,2191-09-08 12:00:00,1011.01,-40.97,13.41,2191-09-17 12:00:00,1008.16,-20.75,45.5,1008.58,-40.17,13.99,2191-09-14 00:00:00,964.1,-59.53,33.14,2191-09-16 12:00:00,1000.29,-35.5,44.25
