,Code,Name,Ensemble,Lon,Lat,SLP(hPa),Winds(m/s),Dist(m),Angle,B,VLT,VUT,Time(Z),Storm Phase
0,TC200201,Alex,1.0,-46.32,40.22,977.46,30.4,108.33,62.65,43.67,54.11,-49.12,2002-01-12 18:00:00,Pre-Tropical
1,TC200201,Alex,1.0,-45.03,40.61,976.39,28.2,117.81,68.45,35.5,62.49,-29.68,2002-01-13 00:00:00,Pre-Tropical
2,TC200201,Alex,1.0,-43.77,40.75,973.33,30.2,107.81,81.2,36.61,59.14,-32.8,2002-01-13 06:00:00,Pre-Tropical
3,TC200201,Alex,1.0,-41.65,40.23,975.3,27.8,188.0,108.07,33.99,50.12,-37.82,2002-01-13 12:00:00,Pre-Tropical
4,TC200201,Alex,1.0,-38.96,40.16,976.23,24.9,228.54,91.8,28.15,46.27,-29.63,2002-01-13 18:00:00,Pre-Tropical
5,TC200201,Alex,1.0,-36.79,39.94,978.07,24.3,186.8,97.65,24.28,44.65,-42.67,2002-01-14 00:00:00,Pre-Tropical
6,TC200201,Alex,1.0,-34.62,39.69,979.67,24.2,187.04,98.49,13.73,31.43,-56.11,2002-01-14 06:00:00,Tropical
7,TC200201,Alex,1.0,-32.99,39.31,983.38,27.4,146.46,106.57,10.32,23.3,-68.23,2002-01-14 12:00:00,Tropical
8,TC200201,Alex,1.0,-32.58,34.19,982.63,29.2,570.98,176.09,10.56,34.23,-85.45,2002-01-14 18:00:00,Tropical
9,TC200201,Alex,1.0,-30.02,34.98,983.09,27.0,250.15,69.16,10.02,54.04,-100.84,2002-01-15 00:00:00,Tropical
10,TC200201,Alex,1.0,-28.66,35.78,984.57,25.4,151.92,54.16,8.77,70.11,-100.32,2002-01-15 06:00:00,Tropical
11,TC200201,Alex,1.0,-27.45,35.83,987.63,29.9,108.92,87.2,13.83,106.27,-86.95,2002-01-15 12:00:00,Tropical
12,TC200201,Alex,1.0,-26.21,35.75,987.03,29.4,112.41,94.01,9.28,129.11,-79.39,2002-01-15 18:00:00,Tropical
13,TC200201,Alex,1.0,-25.11,35.28,990.07,28.7,112.78,117.89,4.59,117.21,-69.84,2002-01-16 00:00:00,Tropical
14,TC200201,Alex,1.0,-23.97,34.63,990.53,25.4,126.39,124.78,5.23,87.93,-72.68,2002-01-16 06:00:00,Tropical
15,TC200201,Alex,1.0,-22.46,34.05,994.68,25.8,152.99,114.75,7.41,39.33,-78.33,2002-01-16 12:00:00,Tropical
16,TC200201,Alex,1.0,-20.5,34.25,997.12,24.9,181.7,82.89,11.85,-3.07,-98.27,2002-01-16 18:00:00,Transition
17,TC200201,Alex,1.0,-18.5,35.5,1001.61,16.6,229.36,52.34,16.67,-27.48,-107.71,2002-01-17 00:00:00,Extratropical
18,TC200201,Alex,1.0,-17.0,37.5,1002.83,21.2,259.68,30.55,19.13,-33.59,-111.28,2002-01-17 06:00:00,Extratropical
19,TC200201,Alex,1.0,-16.5,39.0,1005.67,20.8,172.42,14.44,18.16,-44.11,-104.17,2002-01-17 12:00:00,Extratropical
20,TC200201,Alex,1.0,-15.0,40.5,1006.93,16.0,210.39,37.08,17.72,-45.89,-102.77,2002-01-17 18:00:00,Extratropical
21,TC200201,Alex,1.0,-14.25,41.5,1010.1,18.4,127.78,29.22,19.02,-55.81,-102.61,2002-01-18 00:00:00,Extratropical
22,TC200201,Alex,1.0,-13.75,42.0,1011.13,17.4,69.37,36.56,20.66,-71.38,-99.47,2002-01-18 06:00:00,Extratropical
23,TC200202,Beatrice,1.0,-55.37,40.08,977.86,32.2,316.33,126.38,5.32,101.99,-36.09,2002-01-29 12:00:00,Tropical
24,TC200202,Beatrice,1.0,-52.23,39.59,980.02,29.0,274.07,101.29,2.3,71.68,-55.84,2002-01-29 18:00:00,Tropical
25,TC200202,Beatrice,1.0,-49.08,39.11,982.18,25.8,275.93,101.22,3.7,84.81,-58.39,2002-01-30 00:00:00,Tropical
26,TC200202,Beatrice,1.0,-47.4,38.08,982.4,25.5,185.82,127.72,0.85,108.31,-52.81,2002-01-30 06:00:00,Tropical
27,TC200202,Beatrice,1.0,-45.73,37.48,984.52,28.3,160.92,114.29,-1.83,104.6,-40.73,2002-01-30 12:00:00,Tropical
28,TC200202,Beatrice,1.0,-44.4,36.9,985.97,27.1,134.4,118.35,-5.11,117.41,-28.42,2002-01-30 18:00:00,Tropical
29,TC200202,Beatrice,1.0,-43.06,36.33,987.42,25.9,135.19,118.17,-3.46,117.49,-12.46,2002-01-31 00:00:00,Tropical
30,TC200202,Beatrice,1.0,-41.84,35.37,987.85,21.7,153.07,133.71,-4.05,99.45,5.08,2002-01-31 06:00:00,Tropical
31,TC200202,Beatrice,1.0,-40.79,34.71,990.65,20.1,120.4,127.54,-2.95,71.43,9.64,2002-01-31 12:00:00,Tropical
32,TC200202,Beatrice,1.0,-40.14,33.37,990.4,20.1,160.25,157.77,-0.16,46.31,-1.67,2002-01-31 18:00:00,Tropical
33,TC200202,Beatrice,1.0,-39.28,32.1,993.04,20.8,162.28,150.0,3.7,24.79,-25.35,2002-02-01 00:00:00,Tropical
34,TC200202,Beatrice,1.0,-37.63,31.09,992.81,19.8,193.02,125.4,6.08,5.85,-56.21,2002-02-01 06:00:00,Tropical
35,TC200202,Beatrice,1.0,-35.8,30.56,995.86,17.1,184.61,108.74,8.29,-8.73,-92.86,2002-02-01 12:00:00,Transition
36,TC200202,Beatrice,1.0,-33.66,30.44,996.53,18.7,205.69,93.57,10.49,-16.09,-117.71,2002-02-01 18:00:00,Transition
37,TC200202,Beatrice,1.0,-31.0,30.75,1001.39,25.1,256.53,82.26,11.06,-16.6,-131.63,2002-02-02 00:00:00,Transition
38,TC200203,Colin,1.0,-54.74,32.41,983.47,28.3,238.35,65.36,5.83,153.18,-107.48,2002-02-18 00:00:00,Tropical
39,TC200203,Colin,1.0,-52.95,32.72,978.58,31.9,171.72,78.36,-1.0,190.32,-78.36,2002-02-18 06:00:00,Tropical
40,TC200203,Colin,1.0,-51.79,32.0,978.39,37.1,134.85,126.21,3.89,184.89,-74.41,2002-02-18 12:00:00,Tropical
41,TC200203,Colin,1.0,-50.79,30.76,977.39,34.7,167.53,145.05,5.8,150.59,-70.89,2002-02-18 18:00:00,Tropical
42,TC200203,Colin,1.0,-48.85,30.27,978.87,31.2,193.45,106.13,4.1,116.79,-49.7,2002-02-19 00:00:00,Tropical
43,TC200203,Colin,1.0,-46.43,29.82,978.92,28.1,238.0,102.11,9.38,93.16,-31.94,2002-02-19 06:00:00,Tropical
44,TC200203,Colin,1.0,-44.14,30.9,979.54,28.3,250.42,61.21,18.86,86.23,-3.32,2002-02-19 12:00:00,Tropical
45,TC200203,Colin,1.0,-43.1,32.63,978.65,25.4,215.57,26.73,23.04,98.69,28.2,2002-02-19 18:00:00,Tropical
46,TC200203,Colin,1.0,-42.83,32.94,977.39,31.4,42.95,36.67,20.46,120.08,60.42,2002-02-20 00:00:00,Tropical
47,TC200203,Colin,1.0,-42.98,33.24,973.27,30.6,36.21,336.97,16.66,138.32,77.16,2002-02-20 06:00:00,Tropical
48,TC200203,Colin,1.0,-42.75,33.31,976.12,27.3,22.94,68.31,12.34,142.83,92.26,2002-02-20 12:00:00,Tropical
49,TC200203,Colin,1.0,-41.87,34.03,976.21,26.6,113.85,45.41,7.39,137.19,94.35,2002-02-20 18:00:00,Tropical
50,TC200203,Colin,1.0,-41.13,35.37,978.39,25.2,164.43,24.08,3.31,121.34,92.82,2002-02-21 00:00:00,Tropical
51,TC200203,Colin,1.0,-40.45,36.0,977.62,24.5,92.42,41.21,3.85,123.76,95.51,2002-02-21 06:00:00,Tropical
52,TC200203,Colin,1.0,-39.91,36.91,978.63,25.4,112.42,25.2,5.64,135.1,100.61,2002-02-21 12:00:00,Tropical
53,TC200203,Colin,1.0,-38.93,37.51,976.49,25.3,109.69,52.08,5.36,141.06,103.75,2002-02-21 18:00:00,Tropical
54,TC200203,Colin,1.0,-38.36,38.41,976.89,25.5,111.31,26.32,4.85,142.44,103.52,2002-02-22 00:00:00,Tropical
55,TC200203,Colin,1.0,-36.89,38.98,976.33,30.9,142.51,63.62,6.44,139.11,87.44,2002-02-22 06:00:00,Tropical
56,TC200203,Colin,1.0,-35.55,39.49,978.68,26.8,128.64,63.71,9.1,131.1,72.94,2002-02-22 12:00:00,Tropical
57,TC200203,Colin,1.0,-34.38,40.78,977.91,27.2,174.82,34.33,8.94,121.32,50.88,2002-02-22 18:00:00,Tropical
58,TC200203,Colin,1.0,-33.85,42.5,979.6,26.1,196.53,12.78,7.91,119.4,18.11,2002-02-23 00:00:00,Tropical
59,TC200203,Colin,1.0,-34.38,43.62,982.17,21.1,132.08,341.05,7.71,85.38,-15.35,2002-02-23 06:00:00,Tropical
60,TC200203,Colin,1.0,-34.92,43.52,988.78,21.1,45.16,256.12,10.89,38.06,-56.36,2002-02-23 12:00:00,Tropical
61,TC200203,Colin,1.0,-35.17,42.45,993.22,22.6,121.27,189.53,8.29,6.06,-81.86,2002-02-23 18:00:00,Tropical
62,TC200204,Dawn,1.0,-60.26,38.0,988.78,31.5,120.83,72.08,37.71,78.56,-53.42,2002-03-13 12:00:00,Pre-Tropical
63,TC200204,Dawn,1.0,-58.66,38.71,984.16,32.7,160.25,60.03,31.49,105.19,-20.6,2002-03-13 18:00:00,Pre-Tropical
64,TC200204,Dawn,1.0,-57.8,40.41,978.97,29.9,202.39,21.11,22.22,127.52,-16.53,2002-03-14 00:00:00,Pre-Tropical
65,TC200204,Dawn,1.0,-58.3,41.43,975.17,27.7,121.26,339.9,16.81,159.47,-7.55,2002-03-14 06:00:00,Pre-Tropical
66,TC200204,Dawn,1.0,-58.07,41.52,974.18,30.3,21.88,61.23,13.58,184.57,10.71,2002-03-14 12:00:00,Tropical
67,TC200204,Dawn,1.0,-56.85,42.01,976.43,29.9,114.57,61.59,9.77,189.52,15.2,2002-03-14 18:00:00,Tropical
68,TC200204,Dawn,1.0,-55.27,42.84,978.55,27.6,158.96,54.15,4.33,179.05,16.84,2002-03-15 00:00:00,Tropical
69,TC200204,Dawn,1.0,-54.39,44.58,980.33,22.8,206.1,19.83,5.31,149.61,10.83,2002-03-15 06:00:00,Tropical
70,TC200204,Dawn,1.0,-54.7,45.75,982.77,22.1,131.87,349.46,3.98,110.14,10.89,2002-03-15 12:00:00,Tropical
71,TC200204,Dawn,1.0,-54.32,46.69,985.86,20.0,109.01,15.32,3.55,72.1,18.36,2002-03-15 18:00:00,Tropical
72,TC200204,Dawn,1.0,-53.39,48.38,990.26,21.0,200.57,19.94,2.88,51.22,33.54,2002-03-16 00:00:00,Tropical
73,TC200204,Dawn,1.0,-53.56,49.94,991.0,18.8,173.55,356.07,1.23,31.41,30.12,2002-03-16 06:00:00,Tropical
74,TC200204,Dawn,1.0,-54.57,51.03,993.03,15.7,140.65,329.67,0.72,13.06,4.3,2002-03-16 12:00:00,Tropical
75,TC200204,Dawn,1.0,-55.46,51.57,995.91,13.3,86.43,314.96,-7.09,8.94,-37.73,2002-03-16 18:00:00,Tropical
76,TC200204,Dawn,1.0,-51.78,49.43,988.79,20.5,352.65,131.56,2.56,12.89,-70.64,2002-03-17 00:00:00,Tropical
77,TC200204,Dawn,1.0,-48.1,47.29,981.67,27.7,361.3,130.37,7.72,15.25,-92.92,2002-03-17 06:00:00,Tropical
78,TC200204,Dawn,1.0,-47.1,49.51,980.65,27.4,257.52,16.2,8.05,30.66,-83.78,2002-03-17 12:00:00,Tropical
79,TC200204,Dawn,1.0,-46.63,51.14,980.95,26.1,184.05,10.18,10.39,37.07,-56.21,2002-03-17 18:00:00,Tropical
80,TC200204,Dawn,1.0,-45.95,51.83,984.01,25.0,89.84,31.23,26.66,29.45,-30.69,2002-03-18 00:00:00,Transition
81,TC200204,Dawn,1.0,-44.42,52.34,987.66,24.7,118.57,61.38,27.58,-8.32,-45.21,2002-03-18 06:00:00,Extratropical
82,TC200204,Dawn,1.0,-41.94,52.37,993.84,22.8,168.45,88.57,35.92,-86.02,-78.89,2002-03-18 12:00:00,Extratropical
83,TC200204,Dawn,1.0,-39.0,52.5,999.77,28.2,200.1,85.95,44.72,-140.38,-126.05,2002-03-18 18:00:00,Extratropical
84,TC200204,Dawn,1.0,-35.5,52.5,1004.88,29.2,236.9,90.0,49.89,-159.41,-142.45,2002-03-19 00:00:00,Extratropical
85,TC200208,Ernest,1.0,-81.61,16.4,1010.74,20.0,202.47,280.47,-12.33,63.19,2.79,2002-08-28 18:00:00,Tropical
86,TC200208,Ernest,1.0,-82.19,16.83,1008.09,22.9,78.02,307.98,-11.31,75.49,3.11,2002-08-29 00:00:00,Tropical
87,TC200208,Ernest,1.0,-82.67,17.83,1007.21,23.8,122.34,335.53,-10.26,95.31,11.43,2002-08-29 06:00:00,Tropical
88,TC200208,Ernest,1.0,-83.7,19.2,1003.39,29.0,186.78,324.67,-8.51,120.46,21.19,2002-08-29 12:00:00,Tropical
89,TC200208,Ernest,1.0,-85.56,20.37,1001.63,32.3,234.75,304.04,-7.26,132.81,39.2,2002-08-29 18:00:00,Tropical
90,TC200208,Ernest,1.0,-87.96,21.31,999.66,32.6,270.4,292.93,-4.79,145.71,44.97,2002-08-30 00:00:00,Tropical
91,TC200208,Ernest,1.0,-89.81,21.75,1001.62,36.5,197.48,284.22,-4.47,144.62,51.62,2002-08-30 06:00:00,Tropical
92,TC200208,Ernest,1.0,-91.61,21.92,1000.12,27.9,186.75,275.67,-4.48,147.1,60.34,2002-08-30 12:00:00,Tropical
93,TC200208,Ernest,1.0,-92.88,22.61,999.89,32.0,151.72,300.59,-4.61,149.34,70.07,2002-08-30 18:00:00,Tropical
94,TC200208,Ernest,1.0,-94.29,23.13,995.98,33.6,155.66,292.22,-5.22,172.63,76.96,2002-08-31 00:00:00,Tropical
95,TC200208,Ernest,1.0,-95.68,23.65,993.18,34.3,153.45,291.81,-8.12,196.87,108.34,2002-08-31 06:00:00,Tropical
96,TC200208,Ernest,1.0,-96.6,24.1,982.4,41.9,106.53,298.42,-9.67,215.48,150.1,2002-08-31 12:00:00,Tropical
97,TC200208,Ernest,1.0,-96.73,24.55,972.85,50.1,51.29,345.82,-9.13,208.4,183.9,2002-08-31 18:00:00,Tropical
98,TC200208,Ernest,1.0,-97.68,25.62,963.73,47.2,152.62,321.52,-8.05,189.33,208.27,2002-09-01 00:00:00,Tropical
99,TC200208,Ernest,1.0,-98.51,26.54,970.35,40.5,131.53,321.11,-6.56,159.5,204.21,2002-09-01 06:00:00,Tropical
100,TC200208,Ernest,1.0,-99.13,27.21,982.2,29.7,97.4,320.73,-5.25,121.31,187.22,2002-09-01 12:00:00,Tropical
101,TC200209,Flavia,1.0,-39.04,14.75,1012.31,14.4,187.36,281.68,17.22,-74.89,33.41,2002-08-29 18:00:00,Pre-Tropical
102,TC200209,Flavia,1.0,-40.74,15.09,1011.42,14.5,187.08,281.7,17.16,-59.78,28.07,2002-08-30 00:00:00,Pre-Tropical
103,TC200209,Flavia,1.0,-42.45,15.44,1010.53,14.7,186.79,281.72,14.96,-48.11,28.34,2002-08-30 06:00:00,Pre-Tropical
104,TC200209,Flavia,1.0,-43.14,15.13,1010.28,16.7,81.89,245.29,12.35,-28.83,30.82,2002-08-30 12:00:00,Pre-Tropical
105,TC200209,Flavia,1.0,-43.87,16.22,1008.1,21.2,144.19,327.42,12.71,-9.44,25.05,2002-08-30 18:00:00,Pre-Tropical
106,TC200209,Flavia,1.0,-45.8,17.23,1009.6,20.4,234.54,298.69,10.05,10.87,29.22,2002-08-31 00:00:00,Tropical
107,TC200209,Flavia,1.0,-47.02,16.21,1006.84,20.1,171.89,229.18,8.37,19.85,43.05,2002-08-31 06:00:00,Tropical
108,TC200209,Flavia,1.0,-48.89,17.01,1005.92,28.5,218.39,293.91,4.21,39.09,48.89,2002-08-31 12:00:00,Tropical
109,TC200209,Flavia,1.0,-50.48,16.72,1002.47,28.7,171.78,259.24,3.14,54.78,54.52,2002-08-31 18:00:00,Tropical
110,TC200209,Flavia,1.0,-50.83,17.39,1000.69,33.7,83.39,333.58,-2.25,77.17,66.93,2002-09-01 00:00:00,Tropical
111,TC200209,Flavia,1.0,-51.69,17.35,997.19,29.5,90.96,267.44,-4.63,96.98,73.57,2002-09-01 06:00:00,Tropical
112,TC200209,Flavia,1.0,-52.63,18.2,995.33,31.6,137.41,313.56,-8.32,124.39,81.71,2002-09-01 12:00:00,Tropical
113,TC200209,Flavia,1.0,-53.47,19.01,991.83,34.2,126.32,315.65,-6.9,155.06,96.94,2002-09-01 18:00:00,Tropical
114,TC200209,Flavia,1.0,-54.33,19.67,987.2,35.5,116.0,309.07,-8.65,193.99,140.29,2002-09-02 00:00:00,Tropical
115,TC200209,Flavia,1.0,-55.3,19.8,978.37,44.5,102.93,277.96,-9.54,222.47,183.75,2002-09-02 06:00:00,Tropical
116,TC200209,Flavia,1.0,-55.99,20.3,968.62,53.3,91.34,307.72,-10.11,251.47,245.89,2002-09-02 12:00:00,Tropical
117,TC200209,Flavia,1.0,-56.68,21.04,947.56,60.3,108.85,319.39,-10.23,267.19,302.81,2002-09-02 18:00:00,Tropical
118,TC200209,Flavia,1.0,-57.06,21.7,926.67,64.2,83.34,331.39,-9.87,275.84,357.39,2002-09-03 00:00:00,Tropical
119,TC200209,Flavia,1.0,-57.97,22.09,935.67,72.8,102.83,295.19,-8.61,276.35,384.34,2002-09-03 06:00:00,Tropical
120,TC200209,Flavia,1.0,-58.56,22.64,926.96,77.3,86.38,315.42,-6.59,278.04,409.28,2002-09-03 12:00:00,Tropical
121,TC200209,Flavia,1.0,-59.07,23.47,916.62,83.9,106.31,330.72,-4.63,275.28,409.54,2002-09-03 18:00:00,Tropical
122,TC200209,Flavia,1.0,-59.47,24.13,924.61,76.2,83.29,330.51,-2.61,277.74,411.97,2002-09-04 00:00:00,Tropical
123,TC200209,Flavia,1.0,-60.26,24.96,933.79,74.0,122.6,319.53,-1.56,272.74,416.55,2002-09-04 06:00:00,Tropical
124,TC200209,Flavia,1.0,-61.19,25.34,933.93,66.9,102.39,293.96,-0.64,268.02,415.38,2002-09-04 12:00:00,Tropical
125,TC200209,Flavia,1.0,-61.81,25.87,936.33,65.2,86.16,314.22,-0.49,267.04,409.72,2002-09-04 18:00:00,Tropical
126,TC200209,Flavia,1.0,-62.04,26.23,938.92,69.9,45.99,329.43,-0.08,273.27,408.63,2002-09-05 00:00:00,Tropical
127,TC200209,Flavia,1.0,-62.66,27.16,939.54,61.1,120.41,329.35,-1.51,272.39,407.24,2002-09-05 06:00:00,Tropical
128,TC200209,Flavia,1.0,-63.42,27.63,944.9,64.1,90.65,304.96,-2.1,276.18,404.83,2002-09-05 12:00:00,Tropical
129,TC200209,Flavia,1.0,-63.79,28.79,946.69,61.2,134.75,344.61,-1.59,283.61,397.6,2002-09-05 18:00:00,Tropical
130,TC200209,Flavia,1.0,-64.44,29.72,944.9,59.7,120.44,328.55,-0.28,296.22,398.37,2002-09-06 00:00:00,Tropical
131,TC200209,Flavia,1.0,-64.43,31.1,947.71,57.0,153.79,0.21,2.13,295.83,395.37,2002-09-06 06:00:00,Tropical
132,TC200209,Flavia,1.0,-64.97,32.59,944.52,55.5,173.05,343.12,4.36,300.61,392.76,2002-09-06 12:00:00,Tropical
133,TC200209,Flavia,1.0,-65.43,34.53,945.8,55.6,220.11,349.15,7.24,297.07,385.25,2002-09-06 18:00:00,Tropical
134,TC200209,Flavia,1.0,-65.64,36.71,944.57,57.2,243.02,355.55,11.09,280.4,382.67,2002-09-07 00:00:00,Tropical
135,TC200209,Flavia,1.0,-65.14,39.41,943.24,55.1,303.9,8.05,17.75,213.22,355.97,2002-09-07 06:00:00,Transition
136,TC200209,Flavia,1.0,-64.61,42.6,944.29,53.4,357.35,6.92,24.21,165.64,307.11,2002-09-07 12:00:00,Transition
137,TC200209,Flavia,1.0,-63.36,46.21,961.13,40.8,413.36,13.24,34.28,90.2,219.79,2002-09-07 18:00:00,Transition
138,TC200209,Flavia,1.0,-61.55,49.77,969.59,39.4,418.52,17.91,45.76,14.81,120.5,2002-09-08 00:00:00,Transition
139,TC200209,Flavia,1.0,-57.64,52.78,983.0,34.3,430.91,37.89,55.09,-48.52,22.16,2002-09-08 06:00:00,Extratropical
140,TC200209,Flavia,1.0,-53.94,54.84,986.55,25.7,333.52,45.77,61.23,-91.28,-58.19,2002-09-08 12:00:00,Extratropical
141,TC200209,Flavia,1.0,-49.09,56.68,990.45,20.1,366.36,55.07,65.18,-126.58,-115.18,2002-09-08 18:00:00,Extratropical
142,TC200210,Harrison,1.0,-36.72,16.05,1007.38,14.0,221.86,252.71,6.63,4.21,25.72,2002-09-04 18:00:00,Tropical
143,TC200210,Harrison,1.0,-37.88,15.79,1008.85,15.6,127.58,256.67,5.84,14.31,26.05,2002-09-05 00:00:00,Tropical
144,TC200210,Harrison,1.0,-39.48,15.69,1005.44,16.1,171.49,266.4,3.39,27.59,27.69,2002-09-05 06:00:00,Tropical
145,TC200210,Harrison,1.0,-40.25,15.58,1004.34,19.3,84.09,261.6,-0.24,53.02,22.78,2002-09-05 12:00:00,Tropical
146,TC200210,Harrison,1.0,-41.05,16.05,1002.43,19.8,99.96,301.32,-3.15,88.73,14.81,2002-09-05 18:00:00,Tropical
147,TC200210,Harrison,1.0,-42.19,16.73,1002.84,21.8,143.05,302.32,-6.05,112.52,8.18,2002-09-06 00:00:00,Tropical
148,TC200210,Harrison,1.0,-43.17,16.53,999.55,24.2,106.86,257.8,-7.42,127.22,0.54,2002-09-06 06:00:00,Tropical
149,TC200210,Harrison,1.0,-43.99,16.99,1001.37,22.7,101.06,300.33,-6.81,151.68,-19.79,2002-09-06 12:00:00,Tropical
150,TC200210,Harrison,1.0,-45.33,17.56,1000.93,23.9,156.16,294.18,-6.0,159.41,-35.99,2002-09-06 18:00:00,Tropical
151,TC200210,Harrison,1.0,-46.67,18.13,1000.5,25.1,155.75,294.25,-4.07,149.82,-45.14,2002-09-07 00:00:00,Tropical
152,TC200210,Harrison,1.0,-48.01,18.71,1000.06,26.2,155.32,294.32,-2.23,140.22,-42.18,2002-09-07 06:00:00,Tropical
153,TC200210,Harrison,1.0,-48.97,18.87,999.65,29.9,102.28,280.18,-1.21,136.74,-40.08,2002-09-07 12:00:00,Tropical
154,TC200210,Harrison,1.0,-49.27,18.5,998.41,26.4,51.45,217.38,-1.41,122.28,-35.8,2002-09-07 18:00:00,Tropical
155,TC200210,Harrison,1.0,-49.61,19.64,1000.07,24.8,131.46,344.23,-1.33,120.16,-28.57,2002-09-08 00:00:00,Tropical
156,TC200210,Harrison,1.0,-51.58,20.81,1000.98,24.4,243.48,302.38,-2.2,110.94,-12.1,2002-09-08 06:00:00,Tropical
157,TC200210,Harrison,1.0,-53.56,21.97,1001.89,24.1,242.14,302.59,-2.72,128.03,9.17,2002-09-08 12:00:00,Tropical
158,TC200210,Harrison,1.0,-54.03,22.36,997.48,25.5,64.6,311.6,-2.19,150.76,25.82,2002-09-08 18:00:00,Tropical
159,TC200210,Harrison,1.0,-55.55,22.69,990.27,30.4,160.92,283.5,-1.15,194.07,68.69,2002-09-09 00:00:00,Tropical
160,TC200210,Harrison,1.0,-56.94,23.47,984.3,36.9,166.12,301.52,1.6,213.58,130.74,2002-09-09 06:00:00,Tropical
161,TC200210,Harrison,1.0,-58.36,23.84,971.73,45.5,150.31,286.0,3.77,245.53,177.9,2002-09-09 12:00:00,Tropical
162,TC200210,Harrison,1.0,-59.47,24.13,962.67,47.4,117.6,285.49,5.85,262.59,214.41,2002-09-09 18:00:00,Tropical
163,TC200210,Harrison,1.0,-60.79,24.29,958.44,52.9,134.6,278.03,6.78,263.53,262.25,2002-09-10 00:00:00,Tropical
164,TC200210,Harrison,1.0,-61.71,24.66,950.99,62.1,102.31,293.75,6.59,251.61,297.84,2002-09-10 06:00:00,Tropical
165,TC200210,Harrison,1.0,-62.84,24.92,947.24,63.5,116.94,284.14,4.45,262.8,319.8,2002-09-10 12:00:00,Tropical
166,TC200210,Harrison,1.0,-63.96,25.56,941.59,69.4,133.67,302.39,2.57,275.21,347.27,2002-09-10 18:00:00,Tropical
167,TC200210,Harrison,1.0,-64.58,26.09,934.72,64.1,85.76,313.24,-0.06,277.96,370.94,2002-09-11 00:00:00,Tropical
168,TC200210,Harrison,1.0,-65.65,26.61,936.45,62.6,120.66,298.71,-2.45,287.91,389.49,2002-09-11 06:00:00,Tropical
169,TC200210,Harrison,1.0,-66.09,27.24,932.82,63.7,82.91,328.09,-4.67,295.61,402.78,2002-09-11 12:00:00,Tropical
170,TC200210,Harrison,1.0,-67.19,28.39,926.42,67.7,166.85,320.08,-6.48,302.89,407.17,2002-09-11 18:00:00,Tropical
171,TC200210,Harrison,1.0,-67.65,29.01,924.42,67.9,82.87,327.41,-7.58,307.09,406.12,2002-09-12 00:00:00,Tropical
172,TC200210,Harrison,1.0,-68.24,29.81,928.05,66.3,105.77,327.2,-7.66,318.82,403.85,2002-09-12 06:00:00,Tropical
173,TC200210,Harrison,1.0,-68.73,30.83,932.03,65.9,122.62,337.44,-8.72,322.74,401.97,2002-09-12 12:00:00,Tropical
174,TC200210,Harrison,1.0,-69.35,31.62,929.63,64.5,105.81,326.61,-8.26,325.0,395.89,2002-09-12 18:00:00,Tropical
175,TC200210,Harrison,1.0,-69.39,32.26,933.76,63.5,70.91,356.72,-6.84,325.46,391.47,2002-09-13 00:00:00,Tropical
176,TC200210,Harrison,1.0,-69.7,32.99,935.57,62.3,86.55,341.0,-5.9,330.01,393.03,2002-09-13 06:00:00,Tropical
177,TC200210,Harrison,1.0,-69.69,33.92,935.84,61.3,102.57,0.17,-4.9,330.61,393.21,2002-09-13 12:00:00,Tropical
178,TC200210,Harrison,1.0,-69.96,34.94,933.66,62.4,115.96,348.05,-2.19,337.77,396.03,2002-09-13 18:00:00,Tropical
179,TC200210,Harrison,1.0,-70.16,35.74,935.67,59.1,91.25,348.32,1.36,346.41,403.75,2002-09-14 00:00:00,Tropical
180,TC200210,Harrison,1.0,-70.84,36.52,934.95,58.1,106.16,325.29,3.11,345.67,411.55,2002-09-14 06:00:00,Tropical
181,TC200210,Harrison,1.0,-70.99,37.37,934.89,59.5,94.83,352.03,5.25,329.39,402.8,2002-09-14 12:00:00,Tropical
182,TC200210,Harrison,1.0,-71.54,37.98,936.26,56.0,83.22,324.66,6.05,306.05,392.02,2002-09-14 18:00:00,Tropical
183,TC200210,Harrison,1.0,-71.94,38.42,943.95,51.3,60.24,324.31,5.27,278.54,370.28,2002-09-15 00:00:00,Tropical
184,TC200210,Harrison,1.0,-71.58,38.89,951.03,45.5,61.19,30.37,5.12,242.94,339.49,2002-09-15 06:00:00,Tropical
185,TC200210,Harrison,1.0,-71.39,39.01,957.5,41.9,21.41,52.72,6.11,210.04,306.7,2002-09-15 12:00:00,Tropical
186,TC200210,Harrison,1.0,-71.07,38.67,962.01,40.3,46.04,144.12,6.38,195.5,283.57,2002-09-15 18:00:00,Tropical
187,TC200210,Harrison,1.0,-70.2,38.25,965.32,39.7,89.6,121.54,8.17,191.48,262.33,2002-09-16 00:00:00,Tropical
188,TC200210,Harrison,1.0,-69.65,37.63,966.69,38.4,83.29,144.73,11.0,191.59,250.71,2002-09-16 06:00:00,Tropical
189,TC200210,Harrison,1.0,-68.92,37.13,967.54,37.4,85.71,130.43,12.53,206.42,245.51,2002-09-16 12:00:00,Tropical
190,TC200210,Harrison,1.0,-68.19,36.63,964.71,41.1,85.77,130.77,13.96,232.21,251.95,2002-09-16 18:00:00,Tropical
191,TC200210,Harrison,1.0,-67.63,36.53,958.68,44.2,51.03,102.01,14.98,253.6,267.72,2002-09-17 00:00:00,Tropical
