,Code,Name,Orig Code,Ensemble,Trans Type,Peak Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak Time,Trop Begin Time,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,Genesis Time,Genesis SLP,Genesis Lon,Genesis Lat,Final Time,Final SLP,Final Lon,Final Lat,Trop Begin SLP,Trop Begin Lon,Trop Begin Lat,ET Begin Time,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete Time,ET Complete SLP,ET Complete Lon,ET Complete Lat
67,TC211804,Dorcas,0969,A,2,2118-08-14 12:00:00,872.72,-93.81,27.86,2118-08-14 12:00:00,2118-08-10 18:00:00,872.72,-93.81,27.86,2118-08-09 12:00:00,1009.71,-56.74,18.45,2118-08-20 06:00:00,986.11,-70.0,54.5,1002.23,-67.45,17.62,2118-08-16 18:00:00,996.93,-95.87,41.87,2118-08-19 00:00:00,995.75,-81.06,46.46
68,TC211806,Erling,0975,A,0,2118-09-03 06:00:00,992.23,-26.23,14.84,2118-09-03 06:00:00,2118-09-03 06:00:00,992.23,-26.23,14.84,2118-09-03 06:00:00,992.23,-26.23,14.84,2118-09-08 06:00:00,1004.55,-37.11,25.55,992.23,-26.23,14.84,,,,,,,,
69,TC211807,Grace,0976,A,0,2118-09-06 12:00:00,989.12,-96.89,21.69,2118-09-06 12:00:00,2118-09-03 12:00:00,989.12,-96.89,21.69,2118-09-03 12:00:00,1006.22,-95.83,23.2,2118-09-08 06:00:00,1012.21,-99.0,24.0,1006.22,-95.83,23.2,,,,,,,,
70,TC211901,Hendrik,1003,A,0,2119-03-19 06:00:00,994.68,-54.79,27.31,2119-03-19 06:00:00,2119-03-19 06:00:00,994.68,-54.79,27.31,2119-03-17 06:00:00,1008.19,-62.49,24.0,2119-03-21 00:00:00,1006.71,-53.5,30.25,994.68,-54.79,27.31,,,,,,,,
71,TC212003,Jana,1051,A,0,2120-08-07 06:00:00,979.5,-96.12,26.05,2120-08-07 06:00:00,2120-08-04 06:00:00,979.5,-96.12,26.05,2120-08-04 06:00:00,1011.24,-84.69,25.19,2120-08-08 12:00:00,1005.37,-98.8,24.73,1011.24,-84.69,25.19,,,,,,,,
72,TC212004,Kevin,1059,A,2,2120-09-04 18:00:00,974.96,-91.02,28.07,2120-09-04 18:00:00,2120-08-31 00:00:00,974.96,-91.02,28.07,2120-08-31 00:00:00,1005.09,-94.12,22.3,2120-09-09 18:00:00,1007.68,-67.0,44.75,1005.09,-94.12,22.3,2120-09-08 06:00:00,993.08,-77.4,41.04,2120-09-09 00:00:00,993.69,-70.75,46.0
73,TC212005,Laura,1060,A,1,2120-09-16 12:00:00,950.59,-30.97,32.42,2120-09-16 12:00:00,2120-09-10 12:00:00,950.59,-30.97,32.42,2120-09-08 18:00:00,1002.15,-16.26,14.14,2120-09-21 06:00:00,981.79,-24.5,54.25,999.21,-24.62,13.77,2120-09-18 18:00:00,966.02,-33.39,43.79,,,,
74,TC212006,Manuel,1062,A,0,2120-09-15 00:00:00,993.76,-86.55,29.51,2120-09-15 00:00:00,2120-09-12 00:00:00,993.76,-86.55,29.51,2120-09-12 00:00:00,1007.97,-92.36,27.88,2120-09-16 18:00:00,1010.38,-85.0,30.75,1007.97,-92.36,27.88,,,,,,,,
75,TC212107,Olivia,1129,A,1,2121-11-02 18:00:00,990.41,-67.58,24.82,2121-11-02 18:00:00,2121-10-31 12:00:00,990.41,-67.58,24.82,2121-10-31 12:00:00,995.85,-75.36,22.18,2121-11-06 06:00:00,1004.95,-63.25,39.25,995.85,-75.36,22.18,2121-11-06 06:00:00,1004.95,-63.25,39.25,,,,
76,TC212108,Rayan,1132,A,0,2121-11-30 18:00:00,945.23,-64.11,23.96,2121-11-30 18:00:00,2121-11-27 06:00:00,945.23,-64.11,23.96,2121-11-27 06:00:00,995.18,-49.24,24.57,2121-12-09 06:00:00,1010.89,-62.25,28.0,995.18,-49.24,24.57,,,,,,,,
77,TC212201,Shirley,1139,A,2,2122-02-12 06:00:00,981.6,-29.66,39.24,2122-02-12 06:00:00,2122-02-04 06:00:00,981.6,-29.66,39.24,2122-02-03 00:00:00,1009.29,-39.79,33.67,2122-02-14 06:00:00,984.49,-6.75,42.0,1000.32,-36.11,37.9,2122-02-13 00:00:00,992.51,-24.99,37.98,2122-02-13 12:00:00,988.93,-18.77,38.14
78,TC212203,Tijjani,1145,A,1,2122-04-22 00:00:00,992.3,-93.18,27.47,2122-04-22 00:00:00,2122-04-19 18:00:00,992.3,-93.18,27.47,2122-04-19 18:00:00,1007.92,-94.68,25.53,2122-04-25 06:00:00,1008.39,-86.75,27.0,1007.92,-94.68,25.53,2122-04-24 12:00:00,1008.64,-88.01,27.68,,,,
79,TC212206,Yui,1176,A,0,2122-09-15 18:00:00,989.8,-36.57,14.52,2122-09-15 18:00:00,2122-09-12 00:00:00,989.8,-36.57,14.52,2122-09-12 00:00:00,1010.25,-17.35,9.42,2122-09-22 12:00:00,1002.73,-46.8,39.28,1010.25,-17.35,9.42,,,,,,,,
80,TC212207,Alissa,1179,A,2,2122-09-21 06:00:00,947.43,-52.12,40.47,2122-09-18 18:00:00,2122-09-15 18:00:00,982.65,-72.43,30.35,2122-09-15 18:00:00,1000.27,-67.39,24.93,2122-09-22 12:00:00,996.84,-37.88,53.17,1000.27,-67.39,24.93,2122-09-19 06:00:00,987.46,-70.58,31.53,2122-09-22 06:00:00,991.09,-41.63,50.24
81,TC212208,Benjamin,1188,A,0,2122-11-17 18:00:00,969.31,-31.48,50.62,2122-11-17 18:00:00,2122-11-12 00:00:00,969.31,-31.48,50.62,2122-11-12 00:00:00,992.04,-64.85,37.77,2122-11-18 12:00:00,973.78,-28.0,54.25,992.04,-64.85,37.77,,,,,,,,
82,TC212209,Carmen,1194,A,2,2122-12-14 06:00:00,985.93,-43.05,34.43,2122-12-14 06:00:00,2122-12-14 06:00:00,985.93,-43.05,34.43,2122-12-12 18:00:00,1002.82,-51.77,28.68,2122-12-18 06:00:00,1013.0,-10.5,45.75,985.93,-43.05,34.43,2122-12-17 12:00:00,1005.11,-20.57,43.29,2122-12-17 18:00:00,1007.99,-17.5,44.0
83,TC212303,Daniel,1213,A,0,2123-06-08 06:00:00,983.46,-81.12,17.02,2123-06-08 06:00:00,2123-06-06 06:00:00,983.46,-81.12,17.02,2123-06-05 06:00:00,1003.21,-83.09,12.9,2123-06-12 00:00:00,1001.73,-76.65,26.1,1005.53,-82.11,14.5,,,,,,,,
84,TC212305,Emily,1231,A,0,2123-09-11 18:00:00,988.66,-21.08,16.58,2123-09-11 18:00:00,2123-09-10 00:00:00,988.66,-21.08,16.58,2123-09-08 18:00:00,1005.91,-10.24,13.93,2123-09-17 18:00:00,1011.5,-30.75,26.75,1003.67,-15.41,14.66,,,,,,,,
85,TC212306,Geoffrey,1233,A,2,2123-09-20 18:00:00,945.58,-55.27,40.35,2123-09-19 18:00:00,2123-09-15 18:00:00,945.64,-59.64,36.55,2123-09-15 18:00:00,1009.95,-53.61,30.15,2123-09-24 06:00:00,990.73,-22.02,50.32,1009.95,-53.61,30.15,2123-09-20 18:00:00,945.58,-55.27,40.35,2123-09-24 00:00:00,990.11,-25.67,48.72
86,TC212307,Hazel,1234,A,2,2123-10-03 18:00:00,945.6,-55.76,39.55,2123-10-03 18:00:00,2123-09-19 18:00:00,945.6,-55.76,39.55,2123-09-18 18:00:00,1012.2,-24.76,7.5,2123-10-07 12:00:00,967.68,-23.5,56.25,1006.7,-29.23,12.08,2123-10-06 00:00:00,1002.7,-44.3,42.14,2123-10-06 06:00:00,1002.04,-41.99,43.7
87,TC212402,Joshua,1282,A,2,2124-09-30 06:00:00,923.72,-55.92,22.89,2124-09-30 06:00:00,2124-09-23 00:00:00,923.72,-55.92,22.89,2124-09-19 18:00:00,1012.25,-13.08,8.38,2124-10-08 00:00:00,978.24,-11.25,59.22,1006.78,-23.16,11.03,2124-10-02 00:00:00,924.02,-53.05,25.97,2124-10-07 00:00:00,988.26,-27.32,49.92
88,TC212502,Kelly,1331,A,1,2125-09-05 18:00:00,993.58,-36.55,19.86,2125-09-05 18:00:00,2125-09-03 12:00:00,993.58,-36.55,19.86,2125-09-01 12:00:00,1005.83,-20.45,11.95,2125-09-13 06:00:00,1006.63,-55.77,42.05,1005.11,-32.15,15.55,2125-09-13 06:00:00,1006.63,-55.77,42.05,,,,
89,TC212503,Luca,1340,A,2,2125-11-13 12:00:00,976.15,-52.54,22.23,2125-11-13 12:00:00,2125-11-07 12:00:00,976.15,-52.54,22.23,2125-11-07 12:00:00,1001.58,-82.19,16.83,2125-11-15 18:00:00,1002.79,-43.53,25.89,1001.58,-82.19,16.83,2125-11-15 18:00:00,1002.79,-43.53,25.89,2125-11-15 18:00:00,1002.79,-43.53,25.89
90,TC212601,Mary,1347,A,2,2126-01-03 12:00:00,980.5,-60.53,40.47,2126-01-03 18:00:00,2126-01-03 18:00:00,980.85,-59.51,39.2,2126-01-02 12:00:00,1008.16,-74.29,35.04,2126-01-08 18:00:00,995.81,-13.69,58.39,980.85,-59.51,39.2,2126-01-07 18:00:00,992.71,-26.29,43.12,2126-01-08 00:00:00,993.52,-24.59,45.9
91,TC212604,Ollie,1367,A,2,2126-05-12 00:00:00,973.58,-64.29,35.38,2126-05-12 00:00:00,2126-05-08 18:00:00,973.58,-64.29,35.38,2126-05-07 18:00:00,1003.14,-87.48,26.63,2126-05-17 18:00:00,1012.81,-17.25,39.5,992.73,-85.12,30.5,2126-05-16 00:00:00,1002.2,-28.33,36.35,2126-05-16 06:00:00,1003.64,-25.6,36.84
92,TC212701,Rosita,1400,A,1,2127-03-18 06:00:00,966.39,-49.1,43.53,2127-03-18 06:00:00,2127-03-17 12:00:00,966.39,-49.1,43.53,2127-03-16 12:00:00,990.53,-42.96,42.5,2127-03-21 06:00:00,975.9,-44.22,50.48,972.67,-46.32,40.22,2127-03-20 12:00:00,977.84,-43.56,49.12,,,,
93,TC212702,Stefan,1403,A,2,2127-04-16 06:00:00,965.12,-72.63,37.31,2127-04-16 06:00:00,2127-04-14 18:00:00,965.12,-72.63,37.31,2127-04-12 12:00:00,1004.72,-78.68,24.34,2127-04-25 12:00:00,1012.64,-45.25,50.75,977.28,-73.25,31.94,2127-04-21 06:00:00,986.63,-62.16,36.71,2127-04-22 18:00:00,988.94,-64.29,42.26
94,TC212704,Tess,1410,A,2,2127-06-17 00:00:00,967.5,-28.85,52.47,2127-06-14 12:00:00,2127-06-11 00:00:00,992.25,-57.07,39.86,2127-06-11 00:00:00,1008.62,-73.94,34.32,2127-06-18 00:00:00,974.38,-19.59,58.16,1008.62,-73.94,34.32,2127-06-14 18:00:00,990.71,-53.68,40.72,2127-06-15 18:00:00,988.96,-38.11,44.55
95,TC212707,Yves,1438,A,2,2127-10-20 18:00:00,944.64,-29.42,31.38,2127-10-20 18:00:00,2127-10-18 18:00:00,944.64,-29.42,31.38,2127-10-17 12:00:00,1006.7,-35.87,30.53,2127-10-28 00:00:00,1011.06,2.5,39.0,1002.39,-31.27,28.91,2127-10-22 12:00:00,968.67,-28.42,31.12,2127-10-27 00:00:00,999.95,-2.43,39.45
96,TC212709,Alberto,1447,A,0,2127-12-09 06:00:00,979.99,-63.47,43.52,2127-12-09 06:00:00,2127-12-09 06:00:00,979.99,-63.47,43.52,2127-12-08 18:00:00,995.98,-67.62,41.67,2127-12-12 18:00:00,999.94,-54.76,35.53,979.99,-63.47,43.52,,,,,,,,
97,TC212710,Blaise,1450,A,1,2127-12-31 06:00:00,956.3,-35.01,47.94,2127-12-31 06:00:00,2127-12-30 12:00:00,956.3,-35.01,47.94,2127-12-30 12:00:00,963.59,-42.35,46.07,2128-01-03 00:00:00,989.46,-3.0,53.25,963.59,-42.35,46.07,2128-01-01 18:00:00,972.92,-16.32,46.84,,,,
98,TC212802,Carlos,1455,A,2,2128-01-19 18:00:00,960.57,-40.76,43.45,2128-01-19 18:00:00,2128-01-19 18:00:00,960.57,-40.76,43.45,2128-01-19 00:00:00,982.46,-42.91,38.92,2128-01-24 00:00:00,1005.47,-15.0,40.25,960.57,-40.76,43.45,2128-01-22 06:00:00,995.26,-27.0,33.75,2128-01-22 06:00:00,995.26,-27.0,33.75
99,TC212803,Doreen,1466,A,0,2128-06-15 12:00:00,957.96,-96.6,24.4,2128-06-15 12:00:00,2128-06-12 18:00:00,957.96,-96.6,24.4,2128-06-11 06:00:00,1009.63,-87.15,28.23,2128-06-16 06:00:00,1006.05,-98.8,23.63,1008.11,-90.98,26.6,,,,,,,,
100,TC212806,Emiliano,1480,A,2,2128-10-26 00:00:00,944.36,-30.23,57.21,2128-10-19 00:00:00,2128-10-12 06:00:00,985.11,-83.13,18.1,2128-10-12 06:00:00,1008.21,-84.62,16.64,2128-10-26 06:00:00,945.48,-26.54,59.43,1008.21,-84.62,16.64,2128-10-19 12:00:00,985.79,-81.64,18.65,2128-10-25 12:00:00,950.22,-34.1,53.1
101,TC212807,Gloria,1487,A,1,2128-11-23 00:00:00,994.85,-62.45,21.4,2128-11-23 00:00:00,2128-11-19 18:00:00,994.85,-62.45,21.4,2128-11-19 18:00:00,1003.57,-76.27,16.84,2128-11-25 06:00:00,1010.08,-50.5,26.0,1003.57,-76.27,16.84,2128-11-24 12:00:00,1006.88,-53.76,24.41,,,,
102,TC212903,Ian,1524,A,1,2129-09-24 06:00:00,979.64,-46.72,24.0,2129-09-24 06:00:00,2129-09-17 18:00:00,979.64,-46.72,24.0,2129-09-17 18:00:00,1002.79,-31.71,12.6,2129-09-29 18:00:00,1010.23,-46.25,35.75,1002.79,-31.71,12.6,2129-09-29 06:00:00,1010.45,-48.76,34.02,,,,
103,TC212905,Jessica,1528,A,2,2129-10-28 12:00:00,963.18,-58.26,42.76,2129-10-28 00:00:00,2129-10-22 00:00:00,967.11,-62.06,40.26,2129-10-22 00:00:00,1002.98,-57.37,38.42,2129-10-30 06:00:00,1011.99,-32.68,48.45,1002.98,-57.37,38.42,2129-10-28 06:00:00,963.38,-60.53,41.82,2129-10-29 06:00:00,984.38,-48.02,46.75
104,TC213001,Kyle,1546,A,0,2130-03-28 06:00:00,994.25,-72.21,30.08,2130-03-28 06:00:00,2130-03-27 18:00:00,994.25,-72.21,30.08,2130-03-27 18:00:00,996.64,-70.78,30.49,2130-03-30 06:00:00,996.64,-64.7,37.6,996.64,-70.78,30.49,,,,,,,,
105,TC213002,Lorraine,1555,A,0,2130-08-02 00:00:00,983.9,-92.91,29.32,2130-08-02 00:00:00,2130-07-30 06:00:00,983.9,-92.91,29.32,2130-07-30 06:00:00,1010.62,-84.37,26.17,2130-08-03 00:00:00,995.57,-96.06,29.48,1010.62,-84.37,26.17,,,,,,,,
106,TC213003,Manfred,1564,A,2,2130-09-26 06:00:00,971.08,-74.07,29.52,2130-09-26 06:00:00,2130-09-17 18:00:00,971.08,-74.07,29.52,2130-09-17 12:00:00,1008.28,-38.15,13.68,2130-09-30 18:00:00,981.8,-58.94,55.91,1008.71,-39.32,13.25,2130-09-28 18:00:00,1001.79,-73.39,41.08,2130-09-29 00:00:00,998.55,-70.49,43.27
107,TC213101,Oxlip,0059,B,0,2131-01-23 18:00:00,988.07,-22.86,35.48,2131-01-23 18:00:00,2131-01-23 12:00:00,988.07,-22.86,35.48,2131-01-23 12:00:00,989.4,-23.99,36.14,2131-01-25 18:00:00,997.54,-13.25,39.25,989.4,-23.99,36.14,,,,,,,,
108,TC213102,Rodri,0063,B,1,2131-03-06 18:00:00,963.3,-24.46,35.39,2131-03-06 18:00:00,2131-03-04 12:00:00,963.3,-24.46,35.39,2131-03-04 12:00:00,979.84,-50.18,37.11,2131-03-09 12:00:00,995.06,-22.75,54.0,979.84,-50.18,37.11,2131-03-09 06:00:00,990.95,-25.75,52.75,,,,
109,TC213103,Sofiee,0064,B,2,2131-03-10 18:00:00,969.97,-32.56,47.59,2131-03-10 18:00:00,2131-03-07 12:00:00,969.97,-32.56,47.59,2131-03-07 12:00:00,975.99,-55.22,34.26,2131-03-12 12:00:00,988.89,-10.0,51.75,975.99,-55.22,34.26,2131-03-12 00:00:00,980.63,-20.25,50.75,2131-03-12 00:00:00,980.63,-20.25,50.75
110,TC213104,Victor,0072,B,0,2131-06-04 06:00:00,950.57,-96.16,28.24,2131-06-04 06:00:00,2131-05-25 18:00:00,950.57,-96.16,28.24,2131-05-25 18:00:00,1002.61,-84.12,19.75,2131-06-05 00:00:00,986.24,-98.87,27.22,1002.61,-84.12,19.75,,,,,,,,
111,TC213105,Yan,0082,B,2,2131-07-05 06:00:00,981.88,-61.69,42.81,2131-07-05 06:00:00,2131-07-02 00:00:00,981.88,-61.69,42.81,2131-07-02 00:00:00,1012.93,-78.95,34.0,2131-07-07 06:00:00,997.48,-29.25,54.25,1012.93,-78.95,34.0,2131-07-05 12:00:00,986.35,-58.24,44.46,2131-07-06 06:00:00,996.17,-45.0,50.75
112,TC213106,Angela,0094,B,0,2131-09-21 18:00:00,958.38,-44.37,33.2,2131-09-21 18:00:00,2131-09-10 12:00:00,958.38,-44.37,33.2,2131-09-10 12:00:00,1005.97,-16.56,18.84,2131-09-29 06:00:00,1000.74,-39.12,49.59,1005.97,-16.56,18.84,,,,,,,,
113,TC213201,Bernardo,0119,B,1,2132-04-10 00:00:00,994.18,-84.56,27.25,2132-04-10 00:00:00,2132-04-08 00:00:00,994.18,-84.56,27.25,2132-04-08 00:00:00,1009.42,-80.88,26.42,2132-04-12 18:00:00,1005.96,-80.5,32.25,1009.42,-80.88,26.42,2132-04-12 00:00:00,1003.38,-82.53,33.45,,,,
114,TC213202,Corliss,0123,B,1,2132-05-30 00:00:00,987.89,-89.73,29.65,2132-05-30 00:00:00,2132-05-27 06:00:00,987.89,-89.73,29.65,2132-05-27 06:00:00,1008.35,-90.53,24.12,2132-06-03 00:00:00,1007.33,-79.42,42.41,1008.35,-90.53,24.12,2132-05-31 12:00:00,1000.36,-90.84,36.54,,,,
115,TC213205,Derrick,0151,B,2,2132-12-07 18:00:00,959.03,-40.32,50.87,2132-12-07 18:00:00,2132-12-06 00:00:00,959.03,-40.32,50.87,2132-12-05 12:00:00,983.56,-51.62,37.02,2132-12-10 06:00:00,986.68,-36.43,55.23,962.68,-48.39,42.95,2132-12-08 00:00:00,960.75,-41.88,50.6,2132-12-10 00:00:00,985.74,-36.44,54.23
116,TC213303,Evelyn,0162,B,2,2133-02-03 06:00:00,989.58,-49.52,32.69,2133-02-03 06:00:00,2133-02-02 00:00:00,989.58,-49.52,32.69,2133-02-02 00:00:00,996.13,-49.94,27.58,2133-02-08 00:00:00,1012.28,-34.5,28.0,996.13,-49.94,27.58,2133-02-05 00:00:00,1002.51,-47.0,30.75,2133-02-05 18:00:00,1006.88,-46.25,30.0
117,TC213306,Gabriel,0169,B,2,2133-03-25 06:00:00,992.54,-38.96,22.52,2133-03-25 06:00:00,2133-03-24 18:00:00,992.54,-38.96,22.52,2133-03-24 18:00:00,997.05,-40.88,22.93,2133-03-31 06:00:00,1011.68,-26.75,44.5,997.05,-40.88,22.93,2133-03-29 00:00:00,1000.99,-40.89,34.89,2133-03-30 00:00:00,1003.47,-37.96,41.14
118,TC213307,Ivanka,0171,B,0,2133-04-07 12:00:00,993.89,-67.6,37.21,2133-04-07 12:00:00,2133-04-07 06:00:00,993.89,-67.6,37.21,2133-04-07 06:00:00,994.04,-67.95,37.26,2133-04-10 12:00:00,1011.89,-60.0,31.25,994.04,-67.95,37.26,,,,,,,,
119,TC213308,Jack,0174,B,0,2133-04-25 18:00:00,984.55,-70.53,35.27,2133-04-25 18:00:00,2133-04-25 12:00:00,984.55,-70.53,35.27,2133-04-25 12:00:00,984.62,-70.49,34.87,2133-04-30 12:00:00,1000.22,-58.0,39.25,984.62,-70.49,34.87,,,,,,,,
120,TC213312,Kyan,0196,B,1,2133-11-11 12:00:00,977.23,-56.51,42.98,2133-11-11 12:00:00,2133-11-11 00:00:00,977.23,-56.51,42.98,2133-11-10 06:00:00,986.52,-59.43,40.09,2133-11-13 12:00:00,995.56,-60.0,45.0,982.98,-58.81,42.07,2133-11-13 00:00:00,995.79,-58.75,46.5,,,,
121,TC213404,Lionel,0231,B,0,2134-08-02 06:00:00,991.01,-32.4,15.24,2134-08-02 06:00:00,2134-07-31 18:00:00,991.01,-32.4,15.24,2134-07-31 06:00:00,1009.42,-30.69,11.24,2134-08-12 06:00:00,1008.35,-72.25,28.75,1007.12,-29.94,12.56,,,,,,,,
122,TC213406,Melody,0236,B,0,2134-08-22 00:00:00,997.3,-42.67,15.93,2134-08-22 00:00:00,2134-08-19 12:00:00,997.3,-42.67,15.93,2134-08-19 12:00:00,1011.0,-39.54,13.01,2134-08-26 00:00:00,1011.99,-63.75,24.5,1011.0,-39.54,13.01,,,,,,,,
123,TC213409,Oscar,0242,B,2,2134-09-18 06:00:00,923.37,-79.63,26.44,2134-09-18 06:00:00,2134-09-14 00:00:00,923.37,-79.63,26.44,2134-09-13 12:00:00,1009.42,-48.95,14.94,2134-09-22 12:00:00,997.93,-64.05,44.14,1012.22,-52.41,16.16,2134-09-20 06:00:00,956.11,-77.99,34.43,2134-09-22 00:00:00,991.81,-70.49,42.75
124,TC213410,Rachel,0244,B,2,2134-10-18 18:00:00,986.34,-43.67,57.59,2134-10-15 12:00:00,2134-10-13 12:00:00,999.09,-66.68,36.54,2134-10-13 12:00:00,1007.03,-68.2,32.05,2134-10-19 00:00:00,986.64,-41.02,59.33,1007.03,-68.2,32.05,2134-10-15 18:00:00,997.8,-65.98,37.83,2134-10-17 12:00:00,992.23,-55.21,50.03
125,TC213506,Sunny,0305,B,2,2135-10-21 06:00:00,970.22,-18.25,51.25,2135-10-18 18:00:00,2135-10-14 06:00:00,988.03,-48.48,38.15,2135-10-14 06:00:00,1012.5,-38.59,32.46,2135-10-21 06:00:00,970.22,-18.25,51.25,1012.5,-38.59,32.46,2135-10-19 00:00:00,985.47,-46.44,40.4,2135-10-20 00:00:00,982.4,-26.92,49.0
126,TC213507,Victoria,0307,B,1,2135-11-01 00:00:00,993.42,-65.03,38.57,2135-10-30 12:00:00,2135-10-28 06:00:00,997.58,-68.8,29.22,2135-10-28 06:00:00,1007.88,-74.26,22.95,2135-11-02 18:00:00,1009.02,-52.25,43.75,1007.88,-74.26,22.95,2135-10-30 18:00:00,997.89,-68.16,30.05,,,,
127,TC213508,Yoshi,0311,B,1,2135-11-16 18:00:00,973.88,-56.39,41.82,2135-11-17 06:00:00,2135-11-17 06:00:00,979.23,-53.67,42.6,2135-11-15 18:00:00,982.36,-62.44,37.45,2135-11-20 18:00:00,995.44,-51.25,45.0,979.23,-53.67,42.6,2135-11-19 18:00:00,1006.66,-47.06,42.13,,,,
128,TC213509,Antoine,0314,B,0,2135-12-04 18:00:00,985.84,-25.16,42.89,2135-12-04 18:00:00,2135-11-30 06:00:00,985.84,-25.16,42.89,2135-11-30 06:00:00,1005.33,-30.95,26.6,2135-12-07 00:00:00,996.82,-36.25,54.0,1005.33,-30.95,26.6,,,,,,,,
129,TC213602,Brenda,0332,B,1,2136-05-12 06:00:00,989.63,-60.24,42.8,2136-05-11 18:00:00,2136-05-09 18:00:00,991.57,-62.6,38.25,2136-05-09 18:00:00,1000.59,-66.79,25.96,2136-05-12 12:00:00,990.76,-59.56,46.88,1000.59,-66.79,25.96,2136-05-12 00:00:00,991.99,-61.55,40.01,,,,
130,TC213603,Claudio,0338,B,2,2136-06-22 18:00:00,930.27,-63.58,33.09,2136-06-22 18:00:00,2136-06-20 12:00:00,930.27,-63.58,33.09,2136-06-19 12:00:00,1000.39,-68.74,41.87,2136-06-24 18:00:00,996.82,-36.01,50.8,997.07,-72.17,36.57,2136-06-24 00:00:00,972.58,-46.73,40.88,2136-06-24 06:00:00,982.56,-42.37,43.82
131,TC213604,Daisy,0349,B,2,2136-09-25 12:00:00,898.37,-95.38,22.67,2136-09-25 12:00:00,2136-09-15 06:00:00,898.37,-95.38,22.67,2136-09-14 12:00:00,1010.82,-38.65,12.81,2136-10-04 06:00:00,998.39,-76.25,54.25,1005.8,-44.4,12.45,2136-10-01 12:00:00,996.7,-97.45,37.34,2136-10-02 00:00:00,992.45,-93.17,41.08
132,TC213606,Ederson,0351,B,2,2136-09-30 00:00:00,942.75,-53.9,25.8,2136-09-30 00:00:00,2136-09-23 06:00:00,942.75,-53.9,25.8,2136-09-23 06:00:00,1006.42,-29.23,15.18,2136-10-04 00:00:00,992.91,-29.25,57.25,1006.42,-29.23,15.18,2136-10-01 12:00:00,957.06,-48.11,32.42,2136-10-03 18:00:00,984.42,-29.69,53.45
133,TC213607,Gwyneth,0352,B,2,2136-10-14 00:00:00,920.08,-76.35,29.82,2136-10-11 18:00:00,2136-10-03 18:00:00,932.41,-81.61,19.32,2136-10-03 18:00:00,1008.38,-82.05,13.98,2136-10-23 18:00:00,1013.0,-22.65,48.87,1008.38,-82.05,13.98,2136-10-13 06:00:00,930.46,-77.57,26.36,2136-10-21 18:00:00,987.64,-31.04,49.12
134,TC213608,Isaac,0355,B,2,2136-10-28 12:00:00,964.41,-18.26,44.37,2136-10-24 06:00:00,2136-10-12 06:00:00,970.65,-35.2,30.73,2136-10-12 06:00:00,1001.96,-69.37,24.61,2136-10-30 18:00:00,1008.54,-10.75,41.75,1001.96,-69.37,24.61,2136-10-25 06:00:00,980.68,-33.28,34.21,2136-10-30 18:00:00,1008.54,-10.75,41.75
135,TC213609,Jaime,0358,B,2,2136-11-26 06:00:00,982.59,-32.26,39.97,2136-11-26 06:00:00,2136-11-24 00:00:00,982.59,-32.26,39.97,2136-11-24 00:00:00,998.6,-34.87,31.17,2136-11-28 18:00:00,998.87,-27.5,51.0,998.6,-34.87,31.17,2136-11-28 06:00:00,996.28,-25.98,45.13,2136-11-28 12:00:00,998.54,-26.39,47.73
136,TC213702,Kelechi,0379,B,2,2137-08-04 06:00:00,986.3,-60.92,42.27,2137-08-03 06:00:00,2137-08-01 00:00:00,995.27,-71.94,37.21,2137-08-01 00:00:00,1011.11,-80.68,30.44,2137-08-05 06:00:00,1009.11,-52.09,41.48,1011.11,-80.68,30.44,2137-08-03 18:00:00,994.57,-67.74,39.87,2137-08-05 00:00:00,999.18,-52.48,43.51
137,TC213703,Laurel,0380,B,1,2137-08-15 18:00:00,976.65,-88.19,25.98,2137-08-15 18:00:00,2137-08-06 18:00:00,976.65,-88.19,25.98,2137-08-06 18:00:00,1004.77,-32.62,13.0,2137-08-21 00:00:00,1008.11,-95.25,33.25,1004.77,-32.62,13.0,2137-08-19 00:00:00,1006.66,-96.11,30.57,,,,
138,TC213704,Micah,0402,B,2,2137-11-30 06:00:00,965.63,-26.35,48.86,2137-11-28 06:00:00,2137-11-26 18:00:00,975.3,-38.45,38.59,2137-11-26 06:00:00,997.68,-36.27,37.66,2137-12-01 12:00:00,975.91,-13.5,56.0,982.37,-36.41,38.56,2137-11-29 06:00:00,978.82,-31.76,36.33,2137-12-01 12:00:00,975.91,-13.5,56.0
139,TC213705,Peach,0404,B,2,2137-12-12 12:00:00,990.57,-39.97,36.14,2137-12-11 06:00:00,2137-12-08 18:00:00,994.96,-54.24,34.31,2137-12-07 18:00:00,1011.41,-67.2,33.15,2137-12-14 06:00:00,998.8,-35.75,40.89,995.0,-62.98,35.42,2137-12-12 00:00:00,997.31,-45.67,31.5,2137-12-13 06:00:00,992.41,-35.06,35.55
140,TC213801,Ruben,0411,B,0,2138-01-27 12:00:00,984.44,-31.32,35.2,2138-01-27 12:00:00,2138-01-25 00:00:00,984.44,-31.32,35.2,2138-01-25 00:00:00,1008.83,-48.81,31.92,2138-01-30 06:00:00,1010.74,-20.0,35.0,1008.83,-48.81,31.92,,,,,,,,
