,Code,Name,Ensemble,Lon,Lat,SLP(hPa),Winds(m/s),Dist(m),Angle,B,VLT,VUT,Time(Z),Storm Phase
0,TC190102,Beatrice,1.0,-7.32,15.81,1003.52,17.8,127.66,46.0,10.65,-53.56,53.29,1901-08-26 12:00:00,Pre-Tropical
1,TC190102,Beatrice,1.0,-10.69,17.66,1001.98,14.0,413.55,300.14,4.97,-45.31,47.55,1901-08-26 18:00:00,Pre-Tropical
2,TC190102,Beatrice,1.0,-13.17,18.62,1004.63,12.2,282.2,292.09,7.53,-48.73,52.99,1901-08-27 00:00:00,Pre-Tropical
3,TC190102,Beatrice,1.0,-12.8,18.26,1004.03,13.7,54.84,135.62,17.57,-75.38,58.89,1901-08-27 06:00:00,Pre-Tropical
4,TC190102,Beatrice,1.0,-14.69,18.08,1004.67,14.2,199.95,264.13,17.75,-74.06,60.58,1901-08-27 12:00:00,Pre-Tropical
5,TC190102,Beatrice,1.0,-16.57,17.89,1005.32,14.6,200.16,264.14,16.56,-63.73,56.66,1901-08-27 18:00:00,Pre-Tropical
6,TC190102,Beatrice,1.0,-18.45,17.71,1005.96,15.1,200.36,264.14,21.3,-67.82,62.38,1901-08-28 00:00:00,Pre-Tropical
7,TC190102,Beatrice,1.0,-19.87,18.11,1004.73,16.9,156.87,286.62,17.39,-62.75,57.4,1901-08-28 06:00:00,Pre-Tropical
8,TC190102,Beatrice,1.0,-22.36,18.68,1006.75,17.1,269.8,283.55,13.9,-45.13,47.43,1901-08-28 12:00:00,Pre-Tropical
9,TC190102,Beatrice,1.0,-24.91,18.51,1005.62,15.5,269.05,266.07,11.88,-23.93,39.7,1901-08-28 18:00:00,Pre-Tropical
10,TC190102,Beatrice,1.0,-27.07,17.73,1006.48,15.3,244.55,249.22,8.38,-3.94,38.64,1901-08-29 00:00:00,Pre-Tropical
11,TC190102,Beatrice,1.0,-27.73,17.28,1003.29,16.1,86.26,234.38,5.45,19.18,35.88,1901-08-29 06:00:00,Tropical
12,TC190102,Beatrice,1.0,-29.06,18.29,1005.74,18.8,179.95,308.67,2.56,44.08,36.18,1901-08-29 12:00:00,Tropical
13,TC190102,Beatrice,1.0,-31.4,18.72,1004.17,19.0,251.91,281.11,0.09,60.44,39.41,1901-08-29 18:00:00,Tropical
14,TC190102,Beatrice,1.0,-32.89,18.93,1005.58,19.6,157.71,278.49,-1.37,66.3,45.9,1901-08-30 00:00:00,Tropical
15,TC190102,Beatrice,1.0,-35.05,19.09,1003.41,19.0,228.42,274.49,-1.12,70.21,48.53,1901-08-30 06:00:00,Tropical
16,TC190102,Beatrice,1.0,-36.37,18.79,1004.21,21.2,142.42,256.51,-2.92,81.72,51.4,1901-08-30 12:00:00,Tropical
17,TC190102,Beatrice,1.0,-38.36,19.58,1002.76,23.1,226.89,292.94,-2.26,92.94,54.53,1901-08-30 18:00:00,Tropical
18,TC190102,Beatrice,1.0,-39.78,20.39,1003.3,26.8,173.16,301.21,-4.28,109.07,55.16,1901-08-31 00:00:00,Tropical
19,TC190102,Beatrice,1.0,-41.86,20.34,1000.0,28.6,216.82,268.67,-7.88,128.12,58.36,1901-08-31 06:00:00,Tropical
20,TC190102,Beatrice,1.0,-43.61,21.23,1000.5,31.3,207.32,298.68,-11.76,154.0,55.5,1901-08-31 12:00:00,Tropical
21,TC190102,Beatrice,1.0,-45.43,21.87,998.03,32.5,200.81,290.77,-14.04,178.47,58.16,1901-08-31 18:00:00,Tropical
22,TC190102,Beatrice,1.0,-47.36,22.68,997.12,37.6,218.43,294.46,-19.07,196.93,68.75,1901-09-01 00:00:00,Tropical
23,TC190102,Beatrice,1.0,-49.04,23.23,993.26,37.2,182.36,289.52,-22.19,218.35,73.81,1901-09-01 06:00:00,Tropical
24,TC190102,Beatrice,1.0,-50.82,24.09,992.05,32.4,205.39,298.12,-22.45,237.39,69.21,1901-09-01 12:00:00,Tropical
25,TC190102,Beatrice,1.0,-51.86,25.06,990.69,34.4,150.71,315.78,-19.55,243.85,74.43,1901-09-01 18:00:00,Tropical
26,TC190102,Beatrice,1.0,-53.25,25.87,989.75,35.8,166.12,302.94,-15.33,249.96,91.53,1901-09-02 00:00:00,Tropical
27,TC190102,Beatrice,1.0,-54.39,26.65,987.05,32.3,142.85,307.59,-11.79,261.3,115.89,1901-09-02 06:00:00,Tropical
28,TC190102,Beatrice,1.0,-54.58,27.41,978.94,40.7,86.37,347.59,-7.93,278.46,172.87,1901-09-02 12:00:00,Tropical
29,TC190102,Beatrice,1.0,-54.12,28.24,964.65,50.7,102.44,26.15,-5.68,283.78,246.04,1901-09-02 18:00:00,Tropical
30,TC190102,Beatrice,1.0,-53.97,29.15,944.56,56.2,102.37,8.06,-3.51,290.66,305.55,1901-09-03 00:00:00,Tropical
31,TC190102,Beatrice,1.0,-53.61,30.15,933.33,66.3,116.97,17.23,-1.83,294.67,340.9,1901-09-03 06:00:00,Tropical
32,TC190102,Beatrice,1.0,-53.03,31.24,934.74,62.2,133.71,24.37,2.19,295.01,361.38,1901-09-03 12:00:00,Tropical
33,TC190102,Beatrice,1.0,-52.59,32.87,938.11,64.9,184.98,12.57,6.7,286.56,365.81,1901-09-03 18:00:00,Tropical
34,TC190102,Beatrice,1.0,-51.41,34.18,942.02,60.9,182.85,36.66,12.06,287.27,355.19,1901-09-04 00:00:00,Tropical
35,TC190102,Beatrice,1.0,-50.41,35.84,943.55,57.4,205.63,25.76,16.53,281.8,353.39,1901-09-04 06:00:00,Transition
36,TC190102,Beatrice,1.0,-48.92,37.2,948.68,54.3,201.29,41.06,21.67,274.8,350.59,1901-09-04 12:00:00,Transition
37,TC190102,Beatrice,1.0,-47.4,38.08,951.82,49.8,166.21,53.59,26.73,265.87,340.79,1901-09-04 18:00:00,Transition
38,TC190102,Beatrice,1.0,-44.86,38.54,953.86,50.5,227.51,76.9,31.89,249.23,320.12,1901-09-05 00:00:00,Transition
39,TC190102,Beatrice,1.0,-42.39,38.84,953.93,48.3,216.48,81.08,35.87,237.48,303.15,1901-09-05 06:00:00,Transition
40,TC190102,Beatrice,1.0,-39.7,38.48,954.41,49.6,237.5,99.68,35.57,236.14,281.75,1901-09-05 12:00:00,Transition
41,TC190102,Beatrice,1.0,-37.07,38.4,950.28,58.3,228.87,92.2,34.25,231.32,261.43,1901-09-05 18:00:00,Transition
42,TC190102,Beatrice,1.0,-34.79,37.81,951.16,46.4,210.17,108.22,31.72,226.08,248.2,1901-09-06 00:00:00,Transition
43,TC190102,Beatrice,1.0,-32.75,37.03,954.73,42.2,199.93,115.52,30.5,217.67,237.43,1901-09-06 06:00:00,Transition
44,TC190102,Beatrice,1.0,-30.37,36.63,955.09,40.2,216.46,101.64,28.96,208.97,227.7,1901-09-06 12:00:00,Transition
45,TC190102,Beatrice,1.0,-28.05,36.78,953.9,41.8,207.59,85.43,31.5,199.71,223.45,1901-09-06 18:00:00,Transition
46,TC190102,Beatrice,1.0,-25.6,36.84,953.47,44.1,218.04,88.18,34.17,197.29,212.76,1901-09-07 00:00:00,Transition
47,TC190102,Beatrice,1.0,-22.94,37.62,952.04,43.6,251.08,69.57,37.99,190.57,203.64,1901-09-07 06:00:00,Transition
48,TC190102,Beatrice,1.0,-19.87,38.65,955.02,46.0,291.67,66.71,38.32,180.8,194.0,1901-09-07 12:00:00,Transition
49,TC190102,Beatrice,1.0,-17.01,40.42,951.99,47.0,314.21,50.67,38.71,169.13,166.53,1901-09-07 18:00:00,Transition
50,TC190102,Beatrice,1.0,-13.99,42.69,954.11,46.7,356.44,44.13,39.92,143.69,123.95,1901-09-08 00:00:00,Transition
51,TC190102,Beatrice,1.0,-11.76,45.2,958.94,44.9,330.98,31.73,39.87,120.21,99.37,1901-09-08 06:00:00,Transition
52,TC190102,Beatrice,1.0,-10.24,48.38,963.28,36.9,372.44,17.45,35.68,129.15,75.1,1901-09-08 12:00:00,Transition
53,TC190102,Beatrice,1.0,-10.43,51.57,962.36,38.2,354.67,357.86,30.35,137.33,63.66,1901-09-08 18:00:00,Transition
54,TC190102,Beatrice,1.0,-11.89,53.47,962.94,36.7,233.62,335.59,28.96,128.97,30.42,1901-09-09 00:00:00,Transition
55,TC190102,Beatrice,1.0,-12.27,55.25,963.09,34.6,198.59,353.1,30.1,105.61,-15.09,1901-09-09 06:00:00,Transition
56,TC190102,Beatrice,1.0,-14.92,56.59,966.26,31.2,222.8,312.9,31.62,75.37,-45.46,1901-09-09 12:00:00,Transition
57,TC190102,Beatrice,1.0,-16.84,56.7,970.06,25.8,118.25,276.0,32.43,40.65,-75.88,1901-09-09 18:00:00,Transition
58,TC190102,Beatrice,1.0,-17.3,55.83,975.65,23.5,101.1,196.48,33.89,7.28,-102.71,1901-09-10 00:00:00,Transition
59,TC190102,Beatrice,1.0,-16.15,55.43,978.17,23.9,84.58,121.31,35.54,-28.83,-135.62,1901-09-10 06:00:00,Extratropical
60,TC190106,Ernest,1.0,-35.72,24.28,1006.64,17.3,63.5,269.29,6.74,19.65,-107.77,1901-11-21 12:00:00,Tropical
61,TC190106,Ernest,1.0,-33.41,26.78,1003.99,19.8,362.26,39.18,6.78,37.7,-96.63,1901-11-21 18:00:00,Tropical
62,TC190106,Ernest,1.0,-33.48,29.0,999.52,24.6,246.21,358.52,4.35,63.59,-72.3,1901-11-22 00:00:00,Tropical
63,TC190106,Ernest,1.0,-33.54,31.21,995.05,29.4,246.2,358.55,10.77,103.96,-48.56,1901-11-22 06:00:00,Tropical
64,TC190106,Ernest,1.0,-34.88,32.85,992.61,31.4,221.84,325.81,8.24,130.36,-27.73,1901-11-22 12:00:00,Tropical
65,TC190106,Ernest,1.0,-36.06,34.02,991.58,27.5,169.38,320.02,7.59,140.68,-16.98,1901-11-22 18:00:00,Tropical
66,TC190106,Ernest,1.0,-37.52,35.11,994.35,28.2,180.36,312.73,6.71,126.67,-11.79,1901-11-23 00:00:00,Tropical
67,TC190106,Ernest,1.0,-39.49,36.06,994.67,27.8,207.83,300.95,6.84,113.27,-5.48,1901-11-23 06:00:00,Tropical
68,TC190106,Ernest,1.0,-41.66,36.41,995.94,22.1,197.8,281.23,5.07,102.01,7.5,1901-11-23 12:00:00,Tropical
69,TC190106,Ernest,1.0,-43.16,36.51,995.05,19.6,135.08,274.81,2.97,95.42,13.09,1901-11-23 18:00:00,Tropical
70,TC190106,Ernest,1.0,-43.03,37.11,996.94,22.1,67.71,9.56,2.01,74.49,12.18,1901-11-24 00:00:00,Tropical
71,TC190106,Ernest,1.0,-42.13,38.36,997.51,23.6,160.08,29.44,4.34,40.07,0.15,1901-11-24 06:00:00,Tropical
72,TC190106,Ernest,1.0,-41.92,40.7,999.77,26.7,261.24,3.84,5.89,10.33,-23.15,1901-11-24 12:00:00,Tropical
73,TC190106,Ernest,1.0,-42.28,44.18,998.89,31.4,387.29,355.81,13.66,-28.82,-56.69,1901-11-24 18:00:00,Transition
74,TC190106,Ernest,1.0,-42.63,48.24,998.75,31.6,452.67,356.8,21.18,-59.53,-95.97,1901-11-25 00:00:00,Extratropical
75,TC190106,Ernest,1.0,-44.88,52.04,996.27,28.6,452.26,340.22,28.79,-81.17,-121.2,1901-11-25 06:00:00,Extratropical
76,TC190106,Ernest,1.0,-47.52,55.48,998.31,27.6,419.15,336.75,36.33,-105.52,-144.3,1901-11-25 12:00:00,Extratropical
77,TC190203,Kinen,1.0,-42.7,28.55,1010.36,22.4,55.12,96.94,21.96,72.28,-106.86,1902-10-09 00:00:00,Pre-Tropical
78,TC190203,Kinen,1.0,-42.14,28.49,1007.93,25.6,55.15,96.94,18.01,79.29,-107.41,1902-10-09 06:00:00,Pre-Tropical
79,TC190203,Kinen,1.0,-41.58,28.43,1005.5,28.9,55.18,96.93,17.84,95.15,-101.34,1902-10-09 12:00:00,Pre-Tropical
80,TC190203,Kinen,1.0,-41.53,27.44,1002.64,23.4,110.14,177.41,17.27,123.23,-102.3,1902-10-09 18:00:00,Pre-Tropical
81,TC190203,Kinen,1.0,-40.65,26.97,1003.64,24.2,101.05,121.09,15.46,141.95,-83.43,1902-10-10 00:00:00,Pre-Tropical
82,TC190203,Kinen,1.0,-39.96,26.88,1000.39,26.3,70.23,99.0,13.36,162.51,-76.65,1902-10-10 06:00:00,Tropical
83,TC190203,Kinen,1.0,-39.74,26.95,998.71,31.4,23.04,68.1,13.18,192.88,-68.06,1902-10-10 12:00:00,Tropical
84,TC190203,Kinen,1.0,-38.88,27.04,998.33,28.1,86.17,83.33,12.94,206.5,-33.58,1902-10-10 18:00:00,Tropical
85,TC190203,Kinen,1.0,-38.38,27.99,990.57,38.2,116.15,24.73,12.69,215.65,2.69,1902-10-11 00:00:00,Tropical
86,TC190203,Kinen,1.0,-37.81,28.18,986.29,39.6,60.35,69.04,12.99,232.95,25.43,1902-10-11 06:00:00,Tropical
87,TC190203,Kinen,1.0,-37.37,29.31,988.07,35.9,131.83,18.6,13.09,242.83,63.43,1902-10-11 12:00:00,Tropical
88,TC190203,Kinen,1.0,-37.42,30.61,984.28,37.8,144.63,358.22,14.92,225.9,104.42,1902-10-11 18:00:00,Tropical
89,TC190203,Kinen,1.0,-37.79,31.46,982.88,39.7,101.55,339.65,13.74,226.83,121.61,1902-10-12 00:00:00,Tropical
90,TC190203,Kinen,1.0,-38.45,32.36,980.91,36.3,117.89,328.19,11.99,235.13,136.07,1902-10-12 06:00:00,Tropical
91,TC190203,Kinen,1.0,-39.08,33.14,980.44,38.0,104.85,326.44,8.13,236.9,155.3,1902-10-12 12:00:00,Tropical
92,TC190203,Kinen,1.0,-39.16,33.88,979.54,36.2,82.47,354.93,6.1,238.48,168.58,1902-10-12 18:00:00,Tropical
93,TC190203,Kinen,1.0,-38.7,34.98,979.45,37.6,129.27,18.56,4.84,250.53,172.18,1902-10-13 00:00:00,Tropical
94,TC190203,Kinen,1.0,-38.14,36.44,975.69,39.4,169.55,17.33,4.15,250.15,170.63,1902-10-13 06:00:00,Tropical
95,TC190203,Kinen,1.0,-37.07,38.4,975.58,41.2,237.71,22.89,5.05,238.96,160.92,1902-10-13 12:00:00,Tropical
96,TC190203,Kinen,1.0,-35.58,40.53,974.73,40.4,268.99,27.77,9.06,215.69,135.18,1902-10-13 18:00:00,Tropical
97,TC190203,Kinen,1.0,-33.85,42.5,976.15,39.8,262.51,32.78,10.69,189.93,109.62,1902-10-14 00:00:00,Tropical
98,TC190203,Kinen,1.0,-31.97,44.71,976.3,38.9,288.4,30.9,11.38,157.31,118.56,1902-10-14 06:00:00,Tropical
99,TC190203,Kinen,1.0,-29.46,46.41,976.87,37.3,271.51,45.37,10.55,126.17,122.6,1902-10-14 12:00:00,Tropical
100,TC190203,Kinen,1.0,-27.39,47.47,975.14,36.2,196.29,52.69,12.14,92.63,121.55,1902-10-14 18:00:00,Tropical
101,TC190203,Kinen,1.0,-24.39,47.51,979.65,35.1,225.8,88.83,14.87,63.81,121.07,1902-10-15 00:00:00,Tropical
102,TC190203,Kinen,1.0,-21.7,47.01,984.17,30.9,210.1,105.27,17.87,38.84,97.61,1902-10-15 06:00:00,Transition
103,TC190203,Kinen,1.0,-18.73,46.2,989.27,27.9,244.44,111.29,19.12,22.31,30.28,1902-10-15 12:00:00,Transition
104,TC190203,Kinen,1.0,-16.4,45.03,994.01,26.4,222.44,125.35,22.7,6.95,-35.94,1902-10-15 18:00:00,Transition
105,TC190203,Kinen,1.0,-13.75,44.5,999.49,32.0,217.77,105.65,20.09,-10.64,-87.99,1902-10-16 00:00:00,Extratropical
106,TC190203,Kinen,1.0,-12.5,43.75,1003.23,26.9,130.04,129.62,15.57,-36.8,-124.87,1902-10-16 06:00:00,Extratropical
107,TC190203,Kinen,1.0,-10.75,43.75,1007.29,20.1,140.57,90.0,11.13,-51.71,-146.69,1902-10-16 12:00:00,Extratropical
108,TC190203,Kinen,1.0,-9.5,44.25,1009.48,16.3,114.4,60.77,12.33,-57.32,-153.36,1902-10-16 18:00:00,Extratropical
109,TC190305,Nicole,1.0,-48.02,18.24,1008.83,22.3,222.72,277.19,-9.85,85.73,-2.21,1903-08-12 06:00:00,Tropical
110,TC190305,Nicole,1.0,-49.11,18.2,1009.2,20.2,115.2,267.59,-9.61,95.24,-6.03,1903-08-12 12:00:00,Tropical
111,TC190305,Nicole,1.0,-50.73,18.88,1008.49,22.3,186.97,293.93,-10.12,112.18,-1.77,1903-08-12 18:00:00,Tropical
112,TC190305,Nicole,1.0,-52.09,18.84,1007.98,22.6,142.47,268.26,-10.0,125.68,-3.85,1903-08-13 00:00:00,Tropical
113,TC190305,Nicole,1.0,-53.87,19.28,1004.58,24.0,193.29,284.8,-11.54,140.8,-8.61,1903-08-13 06:00:00,Tropical
114,TC190305,Nicole,1.0,-54.73,19.23,1004.04,23.6,91.31,266.36,-12.18,163.86,-24.23,1903-08-13 12:00:00,Tropical
115,TC190305,Nicole,1.0,-55.3,19.8,1003.53,22.4,86.51,316.6,-12.65,188.05,-17.88,1903-08-13 18:00:00,Tropical
116,TC190305,Nicole,1.0,-56.4,20.56,999.15,28.5,142.83,306.79,-11.93,207.4,-24.67,1903-08-14 00:00:00,Tropical
117,TC190305,Nicole,1.0,-57.29,20.96,998.7,27.3,102.88,295.44,-11.89,230.33,-33.63,1903-08-14 06:00:00,Tropical
118,TC190305,Nicole,1.0,-57.88,21.52,999.07,27.6,86.41,315.67,-11.01,241.99,-3.04,1903-08-14 12:00:00,Tropical
119,TC190305,Nicole,1.0,-58.75,22.54,993.65,31.3,145.34,321.84,-9.0,253.56,19.5,1903-08-14 18:00:00,Tropical
120,TC190305,Nicole,1.0,-59.47,23.03,990.04,32.0,91.12,306.43,-8.59,266.42,30.85,1903-08-15 00:00:00,Tropical
121,TC190305,Nicole,1.0,-60.69,23.48,990.71,33.7,134.67,292.01,-8.65,278.64,52.62,1903-08-15 06:00:00,Tropical
122,TC190305,Nicole,1.0,-61.3,24.02,982.77,42.7,86.15,314.43,-7.97,273.17,97.86,1903-08-15 12:00:00,Tropical
123,TC190305,Nicole,1.0,-61.9,24.95,974.97,49.6,120.33,329.72,-7.62,281.57,106.07,1903-08-15 18:00:00,Tropical
124,TC190305,Nicole,1.0,-62.64,25.03,980.97,39.3,75.28,276.43,-8.66,287.39,146.76,1903-08-16 00:00:00,Tropical
125,TC190305,Nicole,1.0,-63.26,25.56,975.62,41.8,85.94,313.71,-7.04,280.53,185.76,1903-08-16 06:00:00,Tropical
126,TC190305,Nicole,1.0,-64.08,26.38,972.13,48.2,122.06,318.15,-5.15,279.5,232.27,1903-08-16 12:00:00,Tropical
127,TC190305,Nicole,1.0,-64.95,27.01,957.26,56.1,111.68,309.28,-4.47,287.78,281.02,1903-08-16 18:00:00,Tropical
128,TC190305,Nicole,1.0,-65.39,27.64,944.16,59.0,83.01,328.28,-3.88,293.21,332.47,1903-08-17 00:00:00,Tropical
129,TC190305,Nicole,1.0,-66.04,28.17,903.29,72.3,85.65,312.68,-1.45,290.28,372.5,1903-08-17 06:00:00,Tropical
130,TC190305,Nicole,1.0,-66.49,28.8,906.04,71.8,82.99,327.82,-1.01,295.97,401.91,1903-08-17 12:00:00,Tropical
131,TC190305,Nicole,1.0,-66.95,29.43,906.87,71.7,82.98,327.6,-2.08,294.56,417.91,1903-08-17 18:00:00,Tropical
132,TC190305,Nicole,1.0,-67.22,30.17,929.62,70.6,86.47,342.46,-2.68,289.49,416.62,1903-08-18 00:00:00,Tropical
133,TC190305,Nicole,1.0,-67.25,30.8,935.69,75.5,70.9,357.98,-3.17,282.53,408.97,1903-08-18 06:00:00,Tropical
134,TC190305,Nicole,1.0,-67.31,31.26,934.27,75.5,51.53,352.86,-3.72,277.62,396.77,1903-08-18 12:00:00,Tropical
135,TC190305,Nicole,1.0,-66.95,32.13,935.92,62.5,101.86,19.51,-3.45,276.03,398.4,1903-08-18 18:00:00,Tropical
136,TC190305,Nicole,1.0,-66.59,32.99,948.18,58.3,101.62,19.52,-1.4,280.6,397.92,1903-08-19 00:00:00,Tropical
137,TC190305,Nicole,1.0,-65.8,33.67,945.33,60.0,105.81,43.52,2.86,287.71,384.34,1903-08-19 06:00:00,Tropical
138,TC190305,Nicole,1.0,-65.03,34.99,948.14,52.2,162.45,25.53,8.6,291.93,375.16,1903-08-19 12:00:00,Tropical
139,TC190305,Nicole,1.0,-63.9,36.23,953.07,53.7,171.51,36.27,13.21,292.79,359.32,1903-08-19 18:00:00,Tropical
140,TC190305,Nicole,1.0,-62.46,38.07,952.77,54.0,241.65,31.34,19.09,284.61,336.76,1903-08-20 00:00:00,Transition
141,TC190305,Nicole,1.0,-60.74,39.99,953.33,52.0,259.47,34.22,27.38,252.88,315.97,1903-08-20 06:00:00,Transition
142,TC190305,Nicole,1.0,-58.5,42.67,950.79,50.3,352.06,31.4,35.21,191.57,285.8,1903-08-20 12:00:00,Transition
143,TC190305,Nicole,1.0,-56.34,45.55,951.22,49.3,363.59,27.45,40.69,124.29,245.89,1903-08-20 18:00:00,Transition
144,TC190305,Nicole,1.0,-53.24,48.21,965.27,43.8,378.0,37.5,45.18,60.88,198.29,1903-08-21 00:00:00,Transition
145,TC190305,Nicole,1.0,-49.44,50.48,968.29,38.0,373.77,46.46,48.2,-5.09,141.42,1903-08-21 06:00:00,Extratropical
146,TC190305,Nicole,1.0,-45.49,53.2,969.73,34.1,406.5,40.68,49.18,-51.89,68.29,1903-08-21 12:00:00,Extratropical
147,TC190305,Nicole,1.0,-41.67,55.3,970.04,33.7,340.08,45.77,49.48,-80.12,-2.1,1903-08-21 18:00:00,Extratropical
148,TC190305,Nicole,1.0,-36.47,56.62,971.85,31.4,355.11,65.16,50.09,-101.09,-69.59,1903-08-22 00:00:00,Extratropical
149,TC190305,Nicole,1.0,-31.0,57.85,972.53,30.2,356.38,66.94,50.25,-121.42,-106.93,1903-08-22 06:00:00,Extratropical
150,TC190305,Nicole,1.0,-25.57,59.07,973.84,26.2,344.0,66.28,51.32,-145.93,-140.13,1903-08-22 12:00:00,Extratropical
151,TC190305,Nicole,1.0,-20.06,59.97,974.72,23.7,326.26,71.84,51.98,-182.7,-176.66,1903-08-22 18:00:00,Extratropical
152,TC190306,Quinn,1.0,-28.68,10.98,1009.22,19.4,51.06,40.88,2.67,-10.45,7.59,1903-08-23 18:00:00,Pre-Tropical
153,TC190306,Quinn,1.0,-28.54,11.6,1011.99,12.9,70.95,12.68,2.7,-7.4,5.34,1903-08-24 00:00:00,Pre-Tropical
154,TC190306,Quinn,1.0,-29.42,12.0,1010.51,14.4,106.1,294.94,3.46,-13.82,9.22,1903-08-24 06:00:00,Pre-Tropical
155,TC190306,Quinn,1.0,-30.61,12.28,1011.32,17.7,133.53,283.25,4.35,-23.62,12.23,1903-08-24 12:00:00,Pre-Tropical
156,TC190306,Quinn,1.0,-31.88,13.1,1010.24,15.4,164.61,303.73,3.75,-26.28,11.76,1903-08-24 18:00:00,Pre-Tropical
157,TC190306,Quinn,1.0,-33.74,13.32,1012.02,19.1,202.92,277.08,2.79,-13.04,9.04,1903-08-25 00:00:00,Pre-Tropical
158,TC190306,Quinn,1.0,-36.41,13.2,1010.25,19.6,289.82,267.3,2.36,0.71,5.8,1903-08-25 06:00:00,Tropical
159,TC190306,Quinn,1.0,-38.45,12.31,1010.94,18.1,241.81,245.94,1.31,19.39,0.29,1903-08-25 12:00:00,Tropical
160,TC190306,Quinn,1.0,-39.31,11.93,1008.83,14.8,102.88,245.59,0.09,36.8,-2.66,1903-08-25 18:00:00,Tropical
161,TC190306,Quinn,1.0,-40.4,12.62,1010.77,17.6,141.55,303.03,-0.22,50.86,-2.23,1903-08-26 00:00:00,Tropical
162,TC190306,Quinn,1.0,-42.25,13.66,1009.44,19.2,231.03,299.96,-0.59,54.6,-1.68,1903-08-26 06:00:00,Tropical
163,TC190306,Quinn,1.0,-44.35,14.13,1011.08,20.0,231.87,283.1,-1.12,49.3,6.17,1903-08-26 12:00:00,Tropical
164,TC190306,Quinn,1.0,-46.41,14.46,1009.31,18.4,225.34,279.6,-1.97,48.24,3.52,1903-08-26 18:00:00,Tropical
165,TC190306,Quinn,1.0,-48.26,14.8,1010.26,18.5,203.07,280.63,-2.5,45.43,1.8,1903-08-27 00:00:00,Tropical
166,TC190306,Quinn,1.0,-49.98,15.28,1009.59,20.9,191.89,286.23,-5.11,54.7,2.5,1903-08-27 06:00:00,Tropical
167,TC190306,Quinn,1.0,-51.36,15.83,1010.68,20.1,160.28,292.29,-5.88,65.5,4.28,1903-08-27 12:00:00,Tropical
168,TC190306,Quinn,1.0,-52.77,17.29,1007.33,23.5,221.24,317.41,-7.13,83.36,1.06,1903-08-27 18:00:00,Tropical
169,TC190306,Quinn,1.0,-54.42,17.08,1007.07,20.4,176.95,262.47,-8.82,99.01,3.63,1903-08-28 00:00:00,Tropical
170,TC190306,Quinn,1.0,-55.29,17.49,1005.28,20.2,102.94,296.22,-9.97,117.38,4.81,1903-08-28 06:00:00,Tropical
171,TC190306,Quinn,1.0,-56.04,18.81,1006.06,23.2,166.6,331.85,-8.32,125.36,0.02,1903-08-28 12:00:00,Tropical
172,TC190306,Quinn,1.0,-57.19,19.92,1002.49,26.6,172.89,316.1,-9.77,137.74,-4.01,1903-08-28 18:00:00,Tropical
173,TC190306,Quinn,1.0,-57.89,20.42,1003.33,28.0,91.24,307.01,-9.74,152.57,-22.54,1903-08-29 00:00:00,Tropical
174,TC190306,Quinn,1.0,-58.47,20.97,1001.43,29.7,86.35,315.45,-9.45,177.63,-25.87,1903-08-29 06:00:00,Tropical
175,TC190306,Quinn,1.0,-59.37,21.35,997.59,40.9,102.7,294.65,-11.04,209.61,-39.67,1903-08-29 12:00:00,Tropical
176,TC190306,Quinn,1.0,-59.85,21.72,996.51,38.9,64.38,309.43,-11.65,236.61,-44.52,1903-08-29 18:00:00,Tropical
177,TC190306,Quinn,1.0,-60.37,22.55,993.34,39.7,106.12,330.28,-12.56,261.56,-58.64,1903-08-30 00:00:00,Tropical
178,TC190306,Quinn,1.0,-61.17,22.74,996.47,35.9,84.93,284.74,-11.87,265.59,-51.86,1903-08-30 06:00:00,Tropical
179,TC190306,Quinn,1.0,-61.88,23.46,994.75,38.9,108.36,317.52,-12.45,265.41,-42.5,1903-08-30 12:00:00,Tropical
180,TC190306,Quinn,1.0,-62.5,23.36,995.99,38.7,64.22,259.9,-11.34,262.03,-37.27,1903-08-30 18:00:00,Tropical
181,TC190306,Quinn,1.0,-63.11,23.89,994.25,36.6,85.89,313.79,-10.98,261.83,-47.4,1903-08-31 00:00:00,Tropical
182,TC190306,Quinn,1.0,-64.23,24.53,999.67,32.7,133.56,302.29,-10.92,255.96,-47.71,1903-08-31 06:00:00,Tropical
183,TC190306,Quinn,1.0,-65.35,24.77,1000.73,34.0,116.26,283.09,-14.89,261.98,-13.41,1903-08-31 12:00:00,Tropical
184,TC190306,Quinn,1.0,-65.78,25.01,994.24,39.1,50.78,301.51,-16.33,270.29,-22.41,1903-08-31 18:00:00,Tropical
185,TC190306,Quinn,1.0,-65.97,25.29,990.08,37.0,36.99,328.16,-17.03,259.54,4.01,1903-09-01 00:00:00,Tropical
186,TC190306,Quinn,1.0,-66.21,25.64,988.67,35.2,45.72,328.08,-16.58,252.64,55.51,1903-09-01 06:00:00,Tropical
187,TC190306,Quinn,1.0,-66.53,26.09,979.01,46.9,59.84,327.98,-14.23,246.85,99.76,1903-09-01 12:00:00,Tropical
188,TC190306,Quinn,1.0,-66.78,26.83,975.76,42.4,86.29,343.12,-9.86,250.47,107.99,1903-09-01 18:00:00,Tropical
189,TC190306,Quinn,1.0,-67.23,27.46,978.99,37.9,82.79,327.7,-5.57,246.34,164.37,1903-09-02 00:00:00,Tropical
190,TC190306,Quinn,1.0,-67.56,27.92,981.5,40.5,59.9,327.48,-1.69,252.15,203.03,1903-09-02 06:00:00,Tropical
