,Code,Name,Lon,Lat,SLP(hPa),Winds(m/s),Dist(m),Angle,B,VLT,VUT,Time(Z),Storm Phase
0,TC190001,Alex,-74.91,22.04,1010.17,15.0,35.54,22.66,-3.6,11.02,6.44,1900-08-25 00:00:00,Tropical
1,TC190001,Alex,-74.78,22.34,1010.87,13.4,35.53,22.61,-4.23,12.71,8.15,1900-08-25 06:00:00,Tropical
2,TC190001,Alex,-74.38,23.11,1010.8,16.7,95.44,25.13,-3.86,29.92,4.4,1900-08-25 12:00:00,Tropical
3,TC190001,Alex,-73.83,24.41,1009.56,20.4,154.13,21.27,-3.35,47.17,-3.29,1900-08-25 18:00:00,Tropical
4,TC190001,Alex,-73.21,25.48,1007.15,23.1,134.65,27.11,-2.12,70.86,-9.62,1900-08-26 00:00:00,Tropical
5,TC190001,Alex,-72.71,26.48,1007.5,25.0,122.09,24.23,-1.8,98.24,-7.41,1900-08-26 06:00:00,Tropical
6,TC190001,Alex,-71.46,27.81,1002.43,33.4,192.87,39.71,0.05,121.76,-15.25,1900-08-26 12:00:00,Tropical
7,TC190001,Alex,-70.58,29.28,1001.53,30.6,185.07,27.29,1.97,139.32,-27.9,1900-08-26 18:00:00,Tropical
8,TC190001,Alex,-69.75,30.46,1002.7,27.5,153.71,31.15,4.04,155.63,-40.44,1900-08-27 00:00:00,Tropical
9,TC190001,Alex,-68.55,31.19,999.11,27.6,139.42,54.58,5.78,156.49,-57.88,1900-08-27 06:00:00,Tropical
10,TC190001,Alex,-67.53,31.54,1000.91,24.7,105.27,67.87,10.0,145.04,-86.35,1900-08-27 12:00:00,Tropical
11,TC190001,Alex,-66.44,32.42,1001.73,24.0,141.81,46.34,14.79,124.14,-105.92,1900-08-27 18:00:00,Tropical
12,TC190001,Alex,-65.34,32.7,1001.52,26.0,107.43,73.09,17.37,94.5,-115.66,1900-08-28 00:00:00,Transition
13,TC190001,Alex,-64.24,32.98,1001.32,27.9,107.12,73.03,20.43,83.94,-127.14,1900-08-28 06:00:00,Transition
14,TC190001,Alex,-62.24,32.66,1003.55,26.7,190.15,100.83,22.73,83.28,-128.63,1900-08-28 12:00:00,Transition
15,TC190001,Alex,-60.2,33.68,1000.57,28.1,221.73,58.81,23.1,83.19,-126.89,1900-08-28 18:00:00,Transition
16,TC190001,Alex,-59.02,33.86,1000.41,27.8,110.69,79.61,21.37,88.45,-125.95,1900-08-29 00:00:00,Transition
17,TC190001,Alex,-57.23,34.22,1002.91,24.3,170.05,76.42,22.3,95.21,-122.5,1900-08-29 06:00:00,Transition
18,TC190001,Alex,-55.88,34.82,1005.92,22.6,140.78,61.48,23.44,93.6,-123.71,1900-08-29 12:00:00,Transition
19,TC190001,Alex,-54.5,36.25,1006.51,23.5,201.75,37.75,24.18,96.41,-122.1,1900-08-29 18:00:00,Transition
20,TC190001,Alex,-53.34,37.18,1004.28,25.2,146.32,44.76,24.2,98.34,-125.37,1900-08-30 00:00:00,Transition
21,TC190001,Alex,-51.09,37.81,1003.76,26.2,209.88,70.4,25.32,97.76,-130.89,1900-08-30 06:00:00,Transition
22,TC190001,Alex,-49.94,38.81,1004.89,22.9,150.15,41.77,25.79,97.23,-150.7,1900-08-30 12:00:00,Transition
23,TC190001,Alex,-48.45,39.32,1006.4,22.9,140.22,66.12,24.8,98.68,-162.01,1900-08-30 18:00:00,Transition
24,TC190001,Alex,-47.1,39.76,1006.32,23.2,126.32,67.04,25.0,100.54,-171.52,1900-08-31 00:00:00,Transition
25,TC190001,Alex,-44.78,40.68,1001.4,27.5,221.53,62.31,25.06,90.47,-177.27,1900-08-31 06:00:00,Transition
26,TC190001,Alex,-42.4,41.54,998.93,31.5,221.57,63.97,23.87,73.36,-181.21,1900-08-31 12:00:00,Transition
27,TC190001,Alex,-39.5,42.05,1003.15,32.2,247.09,76.66,23.72,38.88,-183.83,1900-08-31 18:00:00,Transition
28,TC190001,Alex,-37.0,42.75,1006.23,33.8,219.16,69.16,25.87,-23.0,-193.98,1900-09-01 00:00:00,Extratropical
29,TC190001,Alex,-35.0,43.75,1006.92,27.3,196.47,55.19,29.37,-99.52,-215.92,1900-09-01 06:00:00,Extratropical
30,TC190001,Alex,-32.75,44.75,1008.41,25.6,210.9,57.85,34.91,-169.55,-236.66,1900-09-01 12:00:00,Extratropical
31,TC190001,Alex,-30.25,45.5,1008.34,24.5,213.13,66.76,39.88,-221.1,-258.69,1900-09-01 18:00:00,Extratropical
32,TC190001,Alex,-27.75,46.0,1009.52,23.1,201.78,73.9,40.67,-243.85,-268.68,1900-09-02 00:00:00,Extratropical
33,TC190001,Alex,-25.5,46.0,1010.34,20.5,173.8,90.0,41.11,-249.99,-270.8,1900-09-02 06:00:00,Extratropical
34,TC190001,Alex,-23.5,45.5,1013.06,18.2,164.84,109.59,41.11,-251.01,-263.95,1900-09-02 12:00:00,Extratropical
35,TC190001,Alex,-21.25,45.25,1013.69,15.7,177.93,98.96,40.96,-243.26,-255.47,1900-09-02 18:00:00,Extratropical
36,TC190001,Alex,-19.5,45.25,1016.09,13.0,137.0,90.0,41.67,-238.56,-242.82,1900-09-03 00:00:00,Extratropical
37,TC190001,Alex,-19.0,45.25,1016.83,11.7,39.14,90.0,40.09,-234.22,-216.33,1900-09-03 06:00:00,Extratropical
38,TC190001,Alex,-18.25,45.75,1018.04,18.3,80.67,46.24,35.88,-218.08,-176.74,1900-09-03 12:00:00,Extratropical
39,TC190001,Alex,-18.0,45.5,1016.81,23.8,33.92,144.94,31.48,-210.62,-157.1,1900-09-03 18:00:00,Extratropical
40,TC190001,Alex,-17.0,44.25,1017.74,27.8,159.78,150.05,31.0,-211.01,-154.91,1900-09-04 00:00:00,Extratropical
41,TC190002,Beatrice,-7.32,15.81,1003.52,17.8,127.66,46.0,10.65,-53.56,53.29,1900-08-26 12:00:00,Pre-Tropical
42,TC190002,Beatrice,-10.69,17.66,1001.98,14.0,413.55,300.14,4.97,-45.31,47.55,1900-08-26 18:00:00,Pre-Tropical
43,TC190002,Beatrice,-13.17,18.62,1004.63,12.2,282.2,292.09,7.53,-48.73,52.99,1900-08-27 00:00:00,Pre-Tropical
44,TC190002,Beatrice,-12.8,18.26,1004.03,13.7,54.84,135.62,17.57,-75.38,58.89,1900-08-27 06:00:00,Pre-Tropical
45,TC190002,Beatrice,-14.69,18.08,1004.67,14.2,199.95,264.13,17.75,-74.06,60.58,1900-08-27 12:00:00,Pre-Tropical
46,TC190002,Beatrice,-16.57,17.89,1005.32,14.6,200.16,264.14,16.56,-63.73,56.66,1900-08-27 18:00:00,Pre-Tropical
47,TC190002,Beatrice,-18.45,17.71,1005.96,15.1,200.36,264.14,21.3,-67.82,62.38,1900-08-28 00:00:00,Pre-Tropical
48,TC190002,Beatrice,-19.87,18.11,1004.73,16.9,156.87,286.62,17.39,-62.75,57.4,1900-08-28 06:00:00,Pre-Tropical
49,TC190002,Beatrice,-22.36,18.68,1006.75,17.1,269.8,283.55,13.9,-45.13,47.43,1900-08-28 12:00:00,Pre-Tropical
50,TC190002,Beatrice,-24.91,18.51,1005.62,15.5,269.05,266.07,11.88,-23.93,39.7,1900-08-28 18:00:00,Pre-Tropical
51,TC190002,Beatrice,-27.07,17.73,1006.48,15.3,244.55,249.22,8.38,-3.94,38.64,1900-08-29 00:00:00,Pre-Tropical
52,TC190002,Beatrice,-27.73,17.28,1003.29,16.1,86.26,234.38,5.45,19.18,35.88,1900-08-29 06:00:00,Tropical
53,TC190002,Beatrice,-29.06,18.29,1005.74,18.8,179.95,308.67,2.56,44.08,36.18,1900-08-29 12:00:00,Tropical
54,TC190002,Beatrice,-31.4,18.72,1004.17,19.0,251.91,281.11,0.09,60.44,39.41,1900-08-29 18:00:00,Tropical
55,TC190002,Beatrice,-32.89,18.93,1005.58,19.6,157.71,278.49,-1.37,66.3,45.9,1900-08-30 00:00:00,Tropical
56,TC190002,Beatrice,-35.05,19.09,1003.41,19.0,228.42,274.49,-1.12,70.21,48.53,1900-08-30 06:00:00,Tropical
57,TC190002,Beatrice,-36.37,18.79,1004.21,21.2,142.42,256.51,-2.92,81.72,51.4,1900-08-30 12:00:00,Tropical
58,TC190002,Beatrice,-38.36,19.58,1002.76,23.1,226.89,292.94,-2.26,92.94,54.53,1900-08-30 18:00:00,Tropical
59,TC190002,Beatrice,-39.78,20.39,1003.3,26.8,173.16,301.21,-4.28,109.07,55.16,1900-08-31 00:00:00,Tropical
60,TC190002,Beatrice,-41.86,20.34,1000.0,28.6,216.82,268.67,-7.88,128.12,58.36,1900-08-31 06:00:00,Tropical
61,TC190002,Beatrice,-43.61,21.23,1000.5,31.3,207.32,298.68,-11.76,154.0,55.5,1900-08-31 12:00:00,Tropical
62,TC190002,Beatrice,-45.43,21.87,998.03,32.5,200.81,290.77,-14.04,178.47,58.16,1900-08-31 18:00:00,Tropical
63,TC190002,Beatrice,-47.36,22.68,997.12,37.6,218.43,294.46,-19.07,196.93,68.75,1900-09-01 00:00:00,Tropical
64,TC190002,Beatrice,-49.04,23.23,993.26,37.2,182.36,289.52,-22.19,218.35,73.81,1900-09-01 06:00:00,Tropical
65,TC190002,Beatrice,-50.82,24.09,992.05,32.4,205.39,298.12,-22.45,237.39,69.21,1900-09-01 12:00:00,Tropical
66,TC190002,Beatrice,-51.86,25.06,990.69,34.4,150.71,315.78,-19.55,243.85,74.43,1900-09-01 18:00:00,Tropical
67,TC190002,Beatrice,-53.25,25.87,989.75,35.8,166.12,302.94,-15.33,249.96,91.53,1900-09-02 00:00:00,Tropical
68,TC190002,Beatrice,-54.39,26.65,987.05,32.3,142.85,307.59,-11.79,261.3,115.89,1900-09-02 06:00:00,Tropical
69,TC190002,Beatrice,-54.58,27.41,978.94,40.7,86.37,347.59,-7.93,278.46,172.87,1900-09-02 12:00:00,Tropical
70,TC190002,Beatrice,-54.12,28.24,964.65,50.7,102.44,26.15,-5.68,283.78,246.04,1900-09-02 18:00:00,Tropical
71,TC190002,Beatrice,-53.97,29.15,944.56,56.2,102.37,8.06,-3.51,290.66,305.55,1900-09-03 00:00:00,Tropical
72,TC190002,Beatrice,-53.61,30.15,933.33,66.3,116.97,17.23,-1.83,294.67,340.9,1900-09-03 06:00:00,Tropical
73,TC190002,Beatrice,-53.03,31.24,934.74,62.2,133.71,24.37,2.19,295.01,361.38,1900-09-03 12:00:00,Tropical
74,TC190002,Beatrice,-52.59,32.87,938.11,64.9,184.98,12.57,6.7,286.56,365.81,1900-09-03 18:00:00,Tropical
75,TC190002,Beatrice,-51.41,34.18,942.02,60.9,182.85,36.66,12.06,287.27,355.19,1900-09-04 00:00:00,Tropical
76,TC190002,Beatrice,-50.41,35.84,943.55,57.4,205.63,25.76,16.53,281.8,353.39,1900-09-04 06:00:00,Transition
77,TC190002,Beatrice,-48.92,37.2,948.68,54.3,201.29,41.06,21.67,274.8,350.59,1900-09-04 12:00:00,Transition
78,TC190002,Beatrice,-47.4,38.08,951.82,49.8,166.21,53.59,26.73,265.87,340.79,1900-09-04 18:00:00,Transition
79,TC190002,Beatrice,-44.86,38.54,953.86,50.5,227.51,76.9,31.89,249.23,320.12,1900-09-05 00:00:00,Transition
80,TC190002,Beatrice,-42.39,38.84,953.93,48.3,216.48,81.08,35.87,237.48,303.15,1900-09-05 06:00:00,Transition
81,TC190002,Beatrice,-39.7,38.48,954.41,49.6,237.5,99.68,35.57,236.14,281.75,1900-09-05 12:00:00,Transition
82,TC190002,Beatrice,-37.07,38.4,950.28,58.3,228.87,92.2,34.25,231.32,261.43,1900-09-05 18:00:00,Transition
83,TC190002,Beatrice,-34.79,37.81,951.16,46.4,210.17,108.22,31.72,226.08,248.2,1900-09-06 00:00:00,Transition
84,TC190002,Beatrice,-32.75,37.03,954.73,42.2,199.93,115.52,30.5,217.67,237.43,1900-09-06 06:00:00,Transition
85,TC190002,Beatrice,-30.37,36.63,955.09,40.2,216.46,101.64,28.96,208.97,227.7,1900-09-06 12:00:00,Transition
86,TC190002,Beatrice,-28.05,36.78,953.9,41.8,207.59,85.43,31.5,199.71,223.45,1900-09-06 18:00:00,Transition
87,TC190002,Beatrice,-25.6,36.84,953.47,44.1,218.04,88.18,34.17,197.29,212.76,1900-09-07 00:00:00,Transition
88,TC190002,Beatrice,-22.94,37.62,952.04,43.6,251.08,69.57,37.99,190.57,203.64,1900-09-07 06:00:00,Transition
89,TC190002,Beatrice,-19.87,38.65,955.02,46.0,291.67,66.71,38.32,180.8,194.0,1900-09-07 12:00:00,Transition
90,TC190002,Beatrice,-17.01,40.42,951.99,47.0,314.21,50.67,38.71,169.13,166.53,1900-09-07 18:00:00,Transition
91,TC190002,Beatrice,-13.99,42.69,954.11,46.7,356.44,44.13,39.92,143.69,123.95,1900-09-08 00:00:00,Transition
92,TC190002,Beatrice,-11.76,45.2,958.94,44.9,330.98,31.73,39.87,120.21,99.37,1900-09-08 06:00:00,Transition
93,TC190002,Beatrice,-10.24,48.38,963.28,36.9,372.44,17.45,35.68,129.15,75.1,1900-09-08 12:00:00,Transition
94,TC190002,Beatrice,-10.43,51.57,962.36,38.2,354.67,357.86,30.35,137.33,63.66,1900-09-08 18:00:00,Transition
95,TC190002,Beatrice,-11.89,53.47,962.94,36.7,233.62,335.59,28.96,128.97,30.42,1900-09-09 00:00:00,Transition
96,TC190002,Beatrice,-12.27,55.25,963.09,34.6,198.59,353.1,30.1,105.61,-15.09,1900-09-09 06:00:00,Transition
97,TC190002,Beatrice,-14.92,56.59,966.26,31.2,222.8,312.9,31.62,75.37,-45.46,1900-09-09 12:00:00,Transition
98,TC190002,Beatrice,-16.84,56.7,970.06,25.8,118.25,276.0,32.43,40.65,-75.88,1900-09-09 18:00:00,Transition
99,TC190002,Beatrice,-17.3,55.83,975.65,23.5,101.1,196.48,33.89,7.28,-102.71,1900-09-10 00:00:00,Transition
100,TC190002,Beatrice,-16.15,55.43,978.17,23.9,84.58,121.31,35.54,-28.83,-135.62,1900-09-10 06:00:00,Extratropical
101,TC190007,Flavia,-27.41,29.25,1001.05,27.5,85.08,10.52,7.47,145.26,4.01,1900-12-01 06:00:00,Tropical
102,TC190007,Flavia,-27.5,29.54,998.4,28.0,33.73,344.69,1.0,145.39,7.2,1900-12-01 12:00:00,Tropical
103,TC190007,Flavia,-27.33,29.78,995.57,26.4,31.33,31.95,-2.34,146.83,19.34,1900-12-01 18:00:00,Tropical
104,TC190007,Flavia,-27.56,29.72,996.95,30.3,23.04,253.7,-1.73,146.08,43.69,1900-12-02 00:00:00,Tropical
105,TC190007,Flavia,-27.87,29.44,994.84,27.2,43.04,224.58,0.38,148.94,59.85,1900-12-02 06:00:00,Tropical
106,TC190007,Flavia,-27.3,28.88,994.46,29.3,83.55,137.96,0.11,155.68,78.51,1900-12-02 12:00:00,Tropical
107,TC190007,Flavia,-26.98,28.65,989.71,31.8,40.39,130.01,6.14,166.04,97.22,1900-12-02 18:00:00,Tropical
108,TC190007,Flavia,-26.19,28.15,987.21,35.4,95.02,125.64,11.4,177.52,119.39,1900-12-03 00:00:00,Tropical
109,TC190007,Flavia,-25.77,27.56,981.43,36.8,77.69,148.07,12.48,195.27,150.21,1900-12-03 06:00:00,Tropical
110,TC190007,Flavia,-25.36,26.96,978.33,39.4,77.43,148.24,10.62,213.94,179.23,1900-12-03 12:00:00,Tropical
111,TC190007,Flavia,-24.9,26.7,973.58,41.9,54.26,122.62,9.55,231.51,197.38,1900-12-03 18:00:00,Tropical
112,TC190007,Flavia,-25.13,26.13,970.3,47.6,67.12,199.51,9.08,241.99,211.75,1900-12-04 00:00:00,Tropical
113,TC190007,Flavia,-25.38,25.36,965.34,50.7,89.99,196.42,10.69,253.51,224.28,1900-12-04 06:00:00,Tropical
114,TC190007,Flavia,-26.13,23.71,963.37,50.5,198.37,202.77,11.62,259.35,226.99,1900-12-04 12:00:00,Tropical
115,TC190007,Flavia,-26.01,22.5,956.53,52.2,134.98,174.87,15.09,260.21,221.21,1900-12-04 18:00:00,Tropical
116,TC190007,Flavia,-25.77,21.65,956.53,54.0,97.42,165.17,17.98,260.56,217.42,1900-12-05 00:00:00,Tropical
117,TC190007,Flavia,-25.59,20.99,955.88,50.4,76.33,165.27,19.74,271.92,209.35,1900-12-05 06:00:00,Tropical
118,TC190007,Flavia,-25.2,20.39,960.08,47.9,77.6,148.43,15.72,287.3,204.22,1900-12-05 12:00:00,Tropical
119,TC190007,Flavia,-24.61,20.39,956.46,47.5,61.04,90.35,8.42,306.57,188.79,1900-12-05 18:00:00,Tropical
120,TC190007,Flavia,-24.25,21.23,959.47,51.4,100.52,21.88,5.08,321.31,166.52,1900-12-06 00:00:00,Tropical
121,TC190007,Flavia,-24.68,21.48,963.66,44.7,53.13,302.5,-4.31,339.43,129.11,1900-12-06 06:00:00,Tropical
122,TC190007,Flavia,-24.89,21.42,975.22,40.0,22.72,250.8,-12.45,340.78,87.86,1900-12-06 12:00:00,Tropical
123,TC190007,Flavia,-25.23,21.83,981.36,37.3,57.66,322.62,-15.82,329.76,32.7,1900-12-06 18:00:00,Tropical
124,TC190007,Flavia,-25.36,22.31,988.7,34.9,55.0,345.61,-14.75,305.36,-3.7,1900-12-07 00:00:00,Tropical
125,TC190007,Flavia,-25.65,23.33,990.82,33.3,118.03,345.58,-15.16,283.02,-26.02,1900-12-07 06:00:00,Tropical
126,TC190007,Flavia,-25.61,24.67,991.79,34.5,148.8,1.63,-7.87,255.85,-26.23,1900-12-07 12:00:00,Tropical
127,TC190007,Flavia,-25.57,26.01,992.76,35.6,148.8,1.61,-1.87,231.85,6.35,1900-12-07 18:00:00,Tropical
128,TC190007,Flavia,-25.19,27.71,991.55,36.9,192.96,11.04,1.02,203.33,51.34,1900-12-08 00:00:00,Tropical
129,TC190007,Flavia,-24.92,28.48,985.08,36.8,88.98,16.91,3.53,183.09,86.89,1900-12-08 06:00:00,Tropical
130,TC190007,Flavia,-25.15,28.42,989.59,32.1,23.02,253.98,5.8,159.07,112.18,1900-12-08 12:00:00,Tropical
131,TC190007,Flavia,-25.1,28.24,992.08,28.5,20.59,165.85,7.85,144.94,114.5,1900-12-08 18:00:00,Tropical
132,TC190007,Flavia,-25.05,28.06,996.87,29.1,20.59,165.87,9.5,139.66,81.62,1900-12-09 00:00:00,Tropical
133,TC190007,Flavia,-25.14,27.53,998.28,29.0,59.47,188.64,14.42,139.04,41.26,1900-12-09 06:00:00,Tropical
134,TC190007,Flavia,-25.45,27.26,1002.38,29.1,43.28,224.96,17.84,133.27,1.92,1900-12-09 12:00:00,Tropical
135,TC190007,Flavia,-25.59,26.9,1004.6,22.1,41.43,199.32,13.68,126.85,-27.96,1900-12-09 18:00:00,Tropical
136,TC190007,Flavia,-25.5,26.5,1009.31,23.0,45.82,169.28,11.21,102.58,-47.29,1900-12-10 00:00:00,Tropical
137,TC190007,Flavia,-25.75,26.5,1009.84,20.8,24.88,270.0,5.26,72.49,-59.71,1900-12-10 06:00:00,Tropical
138,TC190007,Flavia,-26.0,26.25,1012.38,20.8,37.32,221.91,-0.72,35.83,-70.26,1900-12-10 12:00:00,Tropical
139,TC190007,Flavia,-26.25,26.5,1011.17,14.9,37.32,318.2,-7.14,1.46,-82.49,1900-12-10 18:00:00,Tropical
140,TC190007,Flavia,-26.25,26.75,1012.5,16.0,27.8,0.0,-2.34,-36.64,-103.15,1900-12-11 00:00:00,Transition
141,TC190007,Flavia,-26.5,27.0,1011.17,12.8,37.25,318.32,-0.67,-68.37,-125.93,1900-12-11 06:00:00,Transition
142,TC190007,Flavia,-26.25,27.25,1011.95,13.0,37.22,41.61,6.62,-86.14,-142.93,1900-12-11 12:00:00,Transition
143,TC190007,Flavia,-25.75,28.25,1008.89,13.5,121.6,23.7,10.37,-63.74,-152.26,1900-12-11 18:00:00,Transition
144,TC190007,Flavia,-24.5,29.75,1007.62,15.3,206.4,35.74,17.0,-64.29,-164.51,1900-12-12 00:00:00,Extratropical
145,TC190007,Flavia,-23.25,32.25,1001.0,24.4,302.44,22.74,16.96,-66.22,-170.15,1900-12-12 06:00:00,Extratropical
146,TC190104,Kinen,-42.7,28.55,1010.36,22.4,55.12,96.94,21.96,72.28,-106.86,1901-10-09 00:00:00,Pre-Tropical
147,TC190104,Kinen,-42.14,28.49,1007.93,25.6,55.15,96.94,18.01,79.29,-107.41,1901-10-09 06:00:00,Pre-Tropical
148,TC190104,Kinen,-41.58,28.43,1005.5,28.9,55.18,96.93,17.84,95.15,-101.34,1901-10-09 12:00:00,Pre-Tropical
149,TC190104,Kinen,-41.53,27.44,1002.64,23.4,110.14,177.41,17.27,123.23,-102.3,1901-10-09 18:00:00,Pre-Tropical
150,TC190104,Kinen,-40.65,26.97,1003.64,24.2,101.05,121.09,15.46,141.95,-83.43,1901-10-10 00:00:00,Pre-Tropical
151,TC190104,Kinen,-39.96,26.88,1000.39,26.3,70.23,99.0,13.36,162.51,-76.65,1901-10-10 06:00:00,Tropical
152,TC190104,Kinen,-39.74,26.95,998.71,31.4,23.04,68.1,13.18,192.88,-68.06,1901-10-10 12:00:00,Tropical
153,TC190104,Kinen,-38.88,27.04,998.33,28.1,86.17,83.33,12.94,206.5,-33.58,1901-10-10 18:00:00,Tropical
154,TC190104,Kinen,-38.38,27.99,990.57,38.2,116.15,24.73,12.69,215.65,2.69,1901-10-11 00:00:00,Tropical
155,TC190104,Kinen,-37.81,28.18,986.29,39.6,60.35,69.04,12.99,232.95,25.43,1901-10-11 06:00:00,Tropical
156,TC190104,Kinen,-37.37,29.31,988.07,35.9,131.83,18.6,13.09,242.83,63.43,1901-10-11 12:00:00,Tropical
157,TC190104,Kinen,-37.42,30.61,984.28,37.8,144.63,358.22,14.92,225.9,104.42,1901-10-11 18:00:00,Tropical
158,TC190104,Kinen,-37.79,31.46,982.88,39.7,101.55,339.65,13.74,226.83,121.61,1901-10-12 00:00:00,Tropical
159,TC190104,Kinen,-38.45,32.36,980.91,36.3,117.89,328.19,11.99,235.13,136.07,1901-10-12 06:00:00,Tropical
160,TC190104,Kinen,-39.08,33.14,980.44,38.0,104.85,326.44,8.13,236.9,155.3,1901-10-12 12:00:00,Tropical
161,TC190104,Kinen,-39.16,33.88,979.54,36.2,82.47,354.93,6.1,238.48,168.58,1901-10-12 18:00:00,Tropical
162,TC190104,Kinen,-38.7,34.98,979.45,37.6,129.27,18.56,4.84,250.53,172.18,1901-10-13 00:00:00,Tropical
163,TC190104,Kinen,-38.14,36.44,975.69,39.4,169.55,17.33,4.15,250.15,170.63,1901-10-13 06:00:00,Tropical
164,TC190104,Kinen,-37.07,38.4,975.58,41.2,237.71,22.89,5.05,238.96,160.92,1901-10-13 12:00:00,Tropical
165,TC190104,Kinen,-35.58,40.53,974.73,40.4,268.99,27.77,9.06,215.69,135.18,1901-10-13 18:00:00,Tropical
166,TC190104,Kinen,-33.85,42.5,976.15,39.8,262.51,32.78,10.69,189.93,109.62,1901-10-14 00:00:00,Tropical
167,TC190104,Kinen,-31.97,44.71,976.3,38.9,288.4,30.9,11.38,157.31,118.56,1901-10-14 06:00:00,Tropical
168,TC190104,Kinen,-29.46,46.41,976.87,37.3,271.51,45.37,10.55,126.17,122.6,1901-10-14 12:00:00,Tropical
169,TC190104,Kinen,-27.39,47.47,975.14,36.2,196.29,52.69,12.14,92.63,121.55,1901-10-14 18:00:00,Tropical
170,TC190104,Kinen,-24.39,47.51,979.65,35.1,225.8,88.83,14.87,63.81,121.07,1901-10-15 00:00:00,Tropical
171,TC190104,Kinen,-21.7,47.01,984.17,30.9,210.1,105.27,17.87,38.84,97.61,1901-10-15 06:00:00,Transition
172,TC190104,Kinen,-18.73,46.2,989.27,27.9,244.44,111.29,19.12,22.31,30.28,1901-10-15 12:00:00,Transition
173,TC190104,Kinen,-16.4,45.03,994.01,26.4,222.44,125.35,22.7,6.95,-35.94,1901-10-15 18:00:00,Transition
174,TC190104,Kinen,-13.75,44.5,999.49,32.0,217.77,105.65,20.09,-10.64,-87.99,1901-10-16 00:00:00,Extratropical
175,TC190104,Kinen,-12.5,43.75,1003.23,26.9,130.04,129.62,15.57,-36.8,-124.87,1901-10-16 06:00:00,Extratropical
176,TC190104,Kinen,-10.75,43.75,1007.29,20.1,140.57,90.0,11.13,-51.71,-146.69,1901-10-16 12:00:00,Extratropical
177,TC190104,Kinen,-9.5,44.25,1009.48,16.3,114.4,60.77,12.33,-57.32,-153.36,1901-10-16 18:00:00,Extratropical
178,TC190202,Mario,-63.74,21.55,999.74,27.4,184.93,84.58,10.83,88.61,-125.63,1902-01-30 06:00:00,Tropical
179,TC190202,Mario,-62.17,22.43,996.38,30.3,189.45,58.61,12.21,98.41,-111.25,1902-01-30 12:00:00,Tropical
180,TC190202,Mario,-60.26,23.47,994.04,36.4,226.67,59.25,13.05,111.97,-91.05,1902-01-30 18:00:00,Tropical
181,TC190202,Mario,-58.55,23.74,990.86,33.0,176.87,80.06,10.93,141.76,-74.31,1902-01-31 00:00:00,Tropical
182,TC190202,Mario,-56.81,24.39,989.89,36.7,190.93,67.71,13.25,167.68,-76.11,1902-01-31 06:00:00,Tropical
183,TC190202,Mario,-55.27,25.39,991.96,33.8,190.96,54.42,14.74,169.56,-75.84,1902-01-31 12:00:00,Tropical
184,TC190202,Mario,-53.8,26.08,992.56,30.9,166.54,62.07,15.77,166.23,-95.78,1902-01-31 18:00:00,Tropical
185,TC190202,Mario,-52.1,26.4,996.64,31.7,172.95,78.29,19.71,158.78,-123.42,1902-02-01 00:00:00,Tropical
186,TC190202,Mario,-50.25,27.67,994.59,31.4,231.24,51.94,24.15,139.78,-134.77,1902-02-01 06:00:00,Tropical
187,TC190202,Mario,-48.51,28.41,998.43,30.8,189.56,64.39,27.43,126.48,-132.47,1902-02-01 12:00:00,Tropical
188,TC190202,Mario,-46.39,29.25,996.42,32.6,226.81,65.29,30.5,121.78,-128.01,1902-02-01 18:00:00,Tropical
189,TC190202,Mario,-44.02,30.15,992.73,39.7,249.84,66.38,33.46,117.15,-120.07,1902-02-02 00:00:00,Tropical
190,TC190202,Mario,-41.29,30.89,989.46,36.2,274.08,72.39,34.06,114.91,-107.04,1902-02-02 06:00:00,Tropical
191,TC190202,Mario,-38.98,31.43,990.8,35.9,228.29,74.55,35.57,118.22,-100.67,1902-02-02 12:00:00,Tropical
192,TC190202,Mario,-36.8,31.34,989.7,33.6,206.66,92.73,37.67,121.38,-86.16,1902-02-02 18:00:00,Tropical
193,TC190202,Mario,-34.41,31.71,987.32,32.6,230.13,79.86,37.48,133.1,-57.66,1902-02-03 00:00:00,Tropical
194,TC190202,Mario,-32.12,32.33,980.84,37.1,227.08,72.17,35.04,144.41,-13.79,1902-02-03 06:00:00,Tropical
195,TC190202,Mario,-30.18,32.82,976.4,49.2,189.8,73.33,28.47,163.54,27.52,1902-02-03 12:00:00,Tropical
196,TC190202,Mario,-28.79,33.46,973.36,46.4,147.19,60.91,19.89,171.21,70.83,1902-02-03 18:00:00,Tropical
197,TC190202,Mario,-27.59,33.41,977.16,44.4,112.04,92.53,10.85,173.04,106.06,1902-02-04 00:00:00,Tropical
198,TC190202,Mario,-25.97,33.37,978.7,34.7,149.95,91.61,4.66,172.67,121.35,1902-02-04 06:00:00,Tropical
199,TC190202,Mario,-24.86,33.6,979.9,35.0,106.44,76.32,-0.09,171.59,116.05,1902-02-04 12:00:00,Tropical
200,TC190202,Mario,-23.39,34.06,977.09,36.6,144.9,69.04,0.29,177.25,108.39,1902-02-04 18:00:00,Tropical
201,TC190202,Mario,-21.66,34.55,979.4,37.2,167.66,71.23,1.7,186.44,99.3,1902-02-05 00:00:00,Tropical
202,TC190202,Mario,-20.13,35.89,977.97,37.8,204.36,42.44,3.04,198.23,78.48,1902-02-05 06:00:00,Tropical
